simulation,sparsity,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
49,0.1,9.0,3.0,1.0,36.0,4.666666666666667,1.0,24.666666666666668,14.888888888888891,0.0
0,0.2,17.0,3.0,0.0,27.823529411764707,6.333333333333333,,368.8512110726644,9.555555555555555,
1,0.2,18.0,3.0,1.0,32.888888888888886,8.333333333333334,4.0,198.76543209876542,0.2222222222222222,0.0
2,0.2,18.0,7.0,0.0,34.333333333333336,4.714285714285714,,188.55555555555554,13.346938775510205,
3,0.2,18.0,2.0,0.0,30.77777777777778,3.0,,178.95061728395063,1.0,
4,0.2,18.0,5.0,0.0,30.77777777777778,5.8,,164.39506172839504,15.76,
5,0.2,18.0,5.0,0.0,31.666666666666668,3.8,,186.33333333333334,2.16,
6,0.2,18.0,4.0,1.0,32.111111111111114,3.0,1.0,302.09876543209873,3.5,0.0
7,0.2,18.0,5.0,0.0,28.61111111111111,2.8,,190.79320987654322,6.960000000000001,
8,0.2,17.0,4.0,0.0,24.88235294117647,2.75,,82.1038062283737,6.1875,
9,0.2,18.0,5.0,0.0,31.166666666666668,2.4,,243.80555555555554,2.2399999999999998,
10,0.2,16.0,4.0,1.0,35.1875,6.0,6.0,155.52734375,6.5,0.0
11,0.2,17.0,3.0,2.0,25.764705882352942,12.666666666666666,6.0,281.47404844290656,4.222222222222222,0.0
12,0.2,19.0,2.0,0.0,27.68421052631579,4.0,,205.47922437673128,9.0,
13,0.2,18.0,3.0,0.0,21.944444444444443,5.0,,234.60802469135803,24.666666666666668,
14,0.2,18.0,7.0,3.0,33.5,8.857142857142858,1.6666666666666667,80.25,34.69387755102041,0.2222222222222222
15,0.2,18.0,5.0,1.0,34.44444444444444,4.0,3.0,198.35802469135803,2.8,0.0
16,0.2,16.0,5.0,2.0,30.6875,6.4,1.0,147.08984375,7.4399999999999995,0.0
17,0.2,17.0,3.0,0.0,32.705882352941174,5.333333333333333,,304.0899653979239,5.5555555555555545,
18,0.2,19.0,8.0,2.0,33.36842105263158,4.5,3.0,56.54847645429363,5.75,1.0
19,0.2,18.0,3.0,0.0,31.22222222222222,2.6666666666666665,,192.28395061728395,0.22222222222222224,
20,0.2,19.0,3.0,1.0,26.263157894736842,6.0,1.0,166.29916897506925,10.666666666666666,0.0
21,0.2,18.0,4.0,0.0,23.0,4.75,,111.55555555555556,7.1875,
22,0.2,17.0,6.0,2.0,32.35294117647059,6.333333333333333,2.0,439.28719723183394,4.888888888888889,0.0
23,0.2,18.0,4.0,0.0,32.166666666666664,5.75,,111.80555555555556,6.1875,
24,0.2,16.0,4.0,0.0,28.0,2.75,,128.75,1.6875,
25,0.2,18.0,3.0,1.0,29.444444444444443,5.333333333333333,3.0,225.35802469135803,13.555555555555557,0.0
26,0.2,19.0,5.0,0.0,28.05263157894737,9.6,,175.52354570637118,55.44,
27,0.2,19.0,6.0,0.0,30.736842105263158,3.6666666666666665,,146.404432132964,4.222222222222222,
28,0.2,17.0,1.0,0.0,29.058823529411764,11.0,,274.87889273356404,0.0,
29,0.2,17.0,5.0,0.0,30.529411764705884,7.6,,153.30795847750863,5.04,
30,0.2,17.0,5.0,0.0,39.8235294117647,4.2,,136.49826989619376,8.559999999999999,
31,0.2,16.0,4.0,2.0,32.0625,5.75,3.0,269.05859375,5.1875,1.0
32,0.2,18.0,7.0,1.0,29.61111111111111,2.5714285714285716,1.0,92.45987654320987,1.9591836734693877,0.0
33,0.2,17.0,3.0,1.0,21.176470588235293,5.333333333333333,3.0,141.67474048442904,2.888888888888889,0.0
34,0.2,17.0,3.0,1.0,32.23529411764706,6.333333333333333,10.0,144.4152249134948,14.222222222222223,0.0
35,0.2,18.0,7.0,1.0,30.333333333333332,4.714285714285714,1.0,90.88888888888889,17.632653061224485,0.0
36,0.2,19.0,4.0,0.0,26.473684210526315,6.5,,329.6177285318559,14.75,
37,0.2,18.0,4.0,0.0,33.611111111111114,7.25,,234.90432098765436,9.6875,
38,0.2,17.0,3.0,0.0,34.11764705882353,4.666666666666667,,169.6332179930796,6.222222222222222,
39,0.2,15.0,4.0,2.0,31.733333333333334,3.0,3.0,184.32888888888888,4.5,0.0
40,0.2,18.0,4.0,1.0,26.72222222222222,9.75,5.0,142.86728395061726,61.6875,0.0
41,0.2,18.0,8.0,2.0,32.22222222222222,7.875,1.0,151.61728395061726,13.109375,0.0
42,0.2,17.0,1.0,0.0,17.11764705882353,3.0,,152.22145328719725,0.0,
43,0.2,19.0,3.0,2.0,30.68421052631579,3.3333333333333335,2.0,120.53185595567867,0.8888888888888888,1.0
44,0.2,18.0,4.0,1.0,26.88888888888889,3.75,1.0,267.9876543209877,17.6875,0.0
45,0.2,18.0,9.0,0.0,37.666666666666664,4.888888888888889,,250.88888888888889,5.432098765432098,
46,0.2,17.0,4.0,0.0,27.058823529411764,3.0,,141.34948096885813,1.5,
47,0.2,19.0,6.0,3.0,33.473684210526315,7.666666666666667,2.0,237.30193905817177,27.88888888888889,0.0
48,0.2,17.0,3.0,0.0,20.352941176470587,2.0,,154.34602076124568,0.0,
49,0.2,17.0,6.0,0.0,29.764705882352942,8.333333333333334,,127.35640138408307,32.888888888888886,
0,0.3,23.0,7.0,1.0,28.565217391304348,5.571428571428571,1.0,328.33270321361067,17.95918367346939,0.0
1,0.3,26.0,7.0,2.0,26.576923076923077,5.714285714285714,2.0,266.551775147929,25.3469387755102,1.0
2,0.3,27.0,7.0,0.0,25.40740740740741,4.142857142857143,,131.13031550068587,12.408163265306124,
3,0.3,27.0,13.0,2.0,28.85185185185185,4.846153846153846,1.5,138.12620027434843,11.053254437869821,0.25
4,0.3,25.0,9.0,2.0,30.56,4.888888888888889,1.5,171.44639999999998,6.987654320987654,0.25
5,0.3,26.0,10.0,3.0,25.307692307692307,4.0,4.333333333333333,156.05917159763314,3.4,1.5555555555555554
6,0.3,26.0,8.0,2.0,25.53846153846154,5.375,4.5,200.4023668639053,15.734375,6.25
7,0.3,27.0,5.0,3.0,23.333333333333332,6.2,3.3333333333333335,151.62962962962962,28.560000000000002,6.888888888888888
8,0.3,24.0,7.0,1.0,25.666666666666668,3.2857142857142856,1.0,73.97222222222221,5.061224489795919,0.0
9,0.3,26.0,7.0,1.0,26.346153846153847,5.142857142857143,1.0,137.14940828402365,10.40816326530612,0.0
10,0.3,27.0,9.0,0.0,27.296296296296298,5.555555555555555,,214.65294924554183,24.691358024691358,
11,0.3,28.0,8.0,0.0,23.714285714285715,10.125,,224.3469387755102,35.359375,
12,0.3,26.0,12.0,1.0,30.153846153846153,4.416666666666667,3.0,96.97633136094674,11.076388888888891,0.0
13,0.3,24.0,4.0,0.0,22.208333333333332,2.25,,184.9982638888889,0.6875,
14,0.3,27.0,9.0,1.0,24.62962962962963,4.444444444444445,1.0,217.27023319615913,12.69135802469136,0.0
15,0.3,27.0,8.0,2.0,24.59259259259259,3.875,5.0,269.87105624142663,12.609375,16.0
16,0.3,27.0,9.0,1.0,27.962962962962962,4.777777777777778,5.0,159.22085048010976,13.061728395061728,0.0
17,0.3,24.0,7.0,2.0,32.625,7.285714285714286,2.0,229.06770833333334,28.204081632653065,0.0
18,0.3,27.0,19.0,4.0,28.296296296296298,4.315789473684211,2.25,64.28257887517147,9.689750692520775,4.6875
19,0.3,24.0,9.0,0.0,27.75,6.777777777777778,,89.1875,27.950617283950617,
20,0.3,27.0,8.0,0.0,27.40740740740741,4.125,,268.4636488340192,17.609375,
21,0.3,27.0,8.0,0.0,21.555555555555557,3.5,,226.09876543209873,5.25,
22,0.3,27.0,10.0,1.0,27.962962962962962,6.2,3.0,406.10973936899865,11.760000000000002,0.0
23,0.3,27.0,5.0,0.0,28.51851851851852,3.6,,140.6941015089163,2.64,
24,0.3,22.0,5.0,0.0,22.90909090909091,5.2,,177.8099173553719,13.36,
25,0.3,27.0,6.0,3.0,26.555555555555557,6.666666666666667,3.0,119.65432098765432,36.22222222222222,2.6666666666666665
26,0.3,26.0,6.0,3.0,25.192307692307693,9.166666666666666,2.0,146.46301775147927,50.47222222222223,0.0
27,0.3,24.0,9.0,0.0,26.666666666666668,3.5555555555555554,,132.22222222222223,4.91358024691358,
28,0.3,25.0,7.0,1.0,25.32,7.428571428571429,1.0,145.4976,29.6734693877551,0.0
29,0.3,25.0,7.0,1.0,28.24,8.142857142857142,1.0,177.7024,16.69387755102041,0.0
30,0.3,27.0,6.0,2.0,29.25925925925926,9.333333333333334,4.0,212.7846364883402,42.88888888888889,9.0
31,0.3,27.0,9.0,4.0,28.51851851851852,6.0,2.75,304.69410150891633,24.0,2.1875
32,0.3,27.0,6.0,0.0,23.85185185185185,3.3333333333333335,,75.9039780521262,4.555555555555555,
33,0.3,27.0,6.0,1.0,20.25925925925926,4.166666666666667,1.0,151.3031550068587,8.13888888888889,0.0
34,0.3,26.0,8.0,3.0,25.692307692307693,7.375,5.333333333333333,236.82840236686388,19.734375,6.888888888888889
35,0.3,26.0,7.0,1.0,27.307692307692307,7.714285714285714,1.0,161.67455621301772,26.775510204081627,0.0
36,0.3,25.0,6.0,0.0,26.72,6.0,,429.3216,34.0,
37,0.3,24.0,8.0,1.0,32.25,5.0,1.0,135.6875,4.75,0.0
38,0.3,25.0,7.0,0.0,23.24,5.571428571428571,,189.3824,22.816326530612248,
39,0.3,27.0,12.0,4.0,25.37037037037037,5.666666666666667,1.5,173.0480109739369,9.222222222222221,0.75
40,0.3,26.0,9.0,1.0,22.73076923076923,6.555555555555555,7.0,119.73520710059171,27.358024691358022,0.0
41,0.3,28.0,10.0,5.0,27.892857142857142,4.3,1.6,174.80994897959184,22.609999999999996,1.4400000000000002
42,0.3,27.0,7.0,2.0,20.62962962962963,6.714285714285714,1.5,230.0850480109739,24.20408163265306,0.25
43,0.3,26.0,9.0,2.0,25.846153846153847,7.777777777777778,1.0,178.6686390532544,17.061728395061728,0.0
44,0.3,23.0,9.0,1.0,30.0,5.333333333333333,3.0,126.26086956521739,11.777777777777779,0.0
45,0.3,27.0,11.0,2.0,31.11111111111111,3.5454545454545454,4.0,321.0617283950618,4.247933884297521,4.0
46,0.3,25.0,5.0,0.0,23.6,6.0,,103.04,14.0,
47,0.3,26.0,8.0,0.0,28.692307692307693,5.375,,227.0591715976331,17.234375,
48,0.3,24.0,5.0,0.0,21.291666666666668,3.6,,138.87326388888889,5.840000000000001,
49,0.3,29.0,6.0,2.0,23.689655172413794,7.166666666666667,2.5,221.04161712247324,23.805555555555557,2.25
0,0.4,33.0,14.0,3.0,27.515151515151516,6.0,2.0,183.2194674012856,23.428571428571427,2.0
1,0.4,32.0,8.0,2.0,22.03125,4.375,1.5,212.2802734375,5.984375,0.25
2,0.4,34.0,12.0,1.0,23.91176470588235,4.666666666666667,3.0,130.6098615916955,16.38888888888889,0.0
3,0.4,30.0,12.0,1.0,24.1,3.0833333333333335,1.0,178.8233333333333,5.409722222222221,0.0
4,0.4,32.0,8.0,1.0,21.09375,4.5,1.0,232.8349609375,5.0,0.0
5,0.4,34.0,8.0,3.0,19.852941176470587,4.125,3.3333333333333335,222.18425605536333,12.109375,4.222222222222222
6,0.4,35.0,7.0,5.0,21.34285714285714,8.142857142857142,1.4,241.1967346938776,16.408163265306122,0.24
7,0.4,35.0,5.0,0.0,18.0,4.0,,222.9142857142857,9.2,
8,0.4,36.0,11.0,4.0,21.86111111111111,5.909090909090909,3.0,133.39737654320987,18.082644628099175,2.0
9,0.4,31.0,11.0,2.0,26.29032258064516,5.818181818181818,1.5,144.59313215400627,22.87603305785124,0.25
10,0.4,36.0,13.0,6.0,25.0,8.461538461538462,3.5,181.38888888888889,30.71005917159764,11.583333333333334
11,0.4,33.0,15.0,4.0,26.848484848484848,8.4,3.25,177.70431588613405,19.173333333333336,8.1875
12,0.4,31.0,11.0,1.0,23.967741935483872,6.636363636363637,1.0,133.06347554630597,24.59504132231405,0.0
13,0.4,33.0,11.0,1.0,20.363636363636363,4.363636363636363,3.0,178.4132231404959,9.322314049586778,0.0
14,0.4,36.0,16.0,2.0,25.055555555555557,4.375,2.5,177.3858024691358,19.609375,2.25
15,0.4,35.0,11.0,5.0,24.114285714285714,4.2727272727272725,3.4,185.8726530612245,24.92561983471074,3.8400000000000007
16,0.4,33.0,7.0,3.0,21.333333333333332,6.571428571428571,3.0,201.73737373737373,20.816326530612248,0.6666666666666666
17,0.4,29.0,11.0,0.0,29.0,3.727272727272727,,207.3793103448276,6.925619834710744,
18,0.4,34.0,13.0,1.0,22.147058823529413,5.153846153846154,5.0,197.7136678200692,5.668639053254437,0.0
19,0.4,35.0,10.0,6.0,24.65714285714286,4.7,3.0,152.7395918367347,17.610000000000003,5.333333333333333
20,0.4,39.0,17.0,1.0,26.53846153846154,6.294117647058823,5.0,143.12031558185404,12.442906574394462,0.0
21,0.4,34.0,10.0,3.0,20.294117647058822,5.7,2.3333333333333335,128.08996539792386,14.010000000000002,1.5555555555555554
22,0.4,32.0,13.0,4.0,28.03125,4.461538461538462,1.5,412.8427734375,5.940828402366863,0.25
23,0.4,35.0,12.0,2.0,23.257142857142856,3.75,1.0,209.84816326530614,9.354166666666666,0.0
24,0.4,30.0,10.0,0.0,26.233333333333334,5.6,,152.04555555555555,12.64,
25,0.4,32.0,9.0,4.0,27.09375,8.0,2.0,100.0224609375,42.666666666666664,0.5
26,0.4,34.0,14.0,7.0,23.823529411764707,9.214285714285714,2.4285714285714284,97.08650519031141,42.025510204081634,1.673469387755102
27,0.4,35.0,9.0,1.0,21.742857142857144,3.888888888888889,3.0,182.64816326530612,5.432098765432098,0.0
28,0.4,37.0,13.0,4.0,24.2972972972973,5.769230769230769,2.5,158.9656683710738,16.639053254437872,2.75
29,0.4,33.0,9.0,0.0,21.818181818181817,6.111111111111111,,196.45179063360882,18.320987654320987,
30,0.4,32.0,7.0,1.0,25.84375,5.285714285714286,7.0,188.3818359375,5.632653061224489,0.0
31,0.4,30.0,18.0,5.0,32.333333333333336,4.722222222222222,2.2,208.4222222222222,9.311728395061728,0.96
32,0.4,37.0,12.0,1.0,22.783783783783782,4.833333333333333,7.0,135.0343316289262,7.3055555555555545,0.0
33,0.4,32.0,7.0,1.0,19.5,4.428571428571429,1.0,108.8125,22.244897959183675,0.0
34,0.4,34.0,16.0,4.0,27.0,6.5625,3.25,170.1764705882353,11.62109375,3.6875
35,0.4,37.0,15.0,5.0,24.89189189189189,5.2,2.0,203.6099342585829,18.560000000000002,2.4
36,0.4,35.0,7.0,0.0,22.65714285714286,5.714285714285714,,297.48244897959177,18.20408163265306,
37,0.4,33.0,14.0,4.0,26.303030303030305,4.857142857142857,1.25,114.7566574839302,13.265306122448978,0.1875
38,0.4,33.0,9.0,5.0,23.96969696969697,7.111111111111111,3.4,177.24150596877868,26.09876543209877,7.4399999999999995
39,0.4,33.0,11.0,2.0,23.09090909090909,4.0,2.0,145.35537190082644,8.545454545454545,0.0
40,0.4,32.0,10.0,3.0,21.28125,7.1,5.0,184.3271484375,31.490000000000002,10.666666666666666
41,0.4,34.0,16.0,4.0,27.11764705882353,5.0,3.75,218.16262975778545,17.625,1.6875
42,0.4,33.0,6.0,1.0,23.454545454545453,3.8333333333333335,1.0,270.7933884297521,7.8055555555555545,0.0
43,0.4,34.0,12.0,1.0,22.705882352941178,5.0,3.0,163.85467128027685,16.0,0.0
44,0.4,34.0,8.0,3.0,25.029411764705884,4.625,5.333333333333333,277.1461937716263,6.484375,8.222222222222221
45,0.4,32.0,13.0,6.0,28.40625,7.153846153846154,2.1666666666666665,265.1162109375,22.591715976331365,0.8055555555555555
46,0.4,35.0,9.0,3.0,19.314285714285713,3.3333333333333335,3.3333333333333335,160.0440816326531,5.111111111111111,3.555555555555556
47,0.4,33.0,16.0,3.0,26.696969696969695,5.6875,5.0,115.90817263544537,22.58984375,4.666666666666667
48,0.4,35.0,8.0,0.0,19.771428571428572,5.625,,122.40489795918369,11.234375,
49,0.4,35.0,9.0,1.0,20.257142857142856,7.444444444444445,2.0,244.705306122449,16.246913580246915,0.0
0,0.5,42.0,16.0,3.0,22.523809523809526,5.5,1.6666666666666667,184.4875283446712,16.875,0.2222222222222222
1,0.5,38.0,11.0,2.0,23.94736842105263,5.818181818181818,1.0,177.10249307479225,25.966942148760328,0.0
2,0.5,45.0,14.0,10.0,23.511111111111113,7.857142857142857,2.1,110.38320987654319,37.40816326530612,3.4900000000000007
3,0.5,42.0,15.0,7.0,21.30952380952381,6.2,2.0,150.26133786848072,16.560000000000002,2.0
4,0.5,38.0,14.0,0.0,22.55263157894737,5.428571428571429,,223.0893351800554,14.959183673469385,
5,0.5,44.0,12.0,3.0,17.568181818181817,3.9166666666666665,1.6666666666666667,201.01807851239667,6.07638888888889,0.888888888888889
6,0.5,35.0,8.0,5.0,21.885714285714286,5.875,2.2,260.6155102040816,23.109375,0.15999999999999998
7,0.5,41.0,16.0,6.0,19.829268292682926,4.875,3.6666666666666665,186.43426531826293,8.484375,4.888888888888889
8,0.5,44.0,12.0,2.0,19.272727272727273,3.8333333333333335,1.0,115.51652892561987,8.805555555555555,0.0
9,0.5,41.0,12.0,4.0,22.5609756097561,6.083333333333333,1.5,153.9535990481856,20.07638888888889,0.25
10,0.5,40.0,15.0,4.0,25.925,6.933333333333334,2.0,147.269375,22.195555555555554,1.5
11,0.5,41.0,12.0,3.0,24.78048780487805,7.333333333333333,4.666666666666667,215.0493753718025,21.555555555555557,10.888888888888888
12,0.5,39.0,15.0,1.0,20.94871794871795,5.8,1.0,138.92044707429324,25.09333333333333,0.0
13,0.5,41.0,11.0,1.0,19.024390243902438,5.363636363636363,2.0,134.9506246281975,11.867768595041321,0.0
14,0.5,41.0,18.0,3.0,23.75609756097561,5.111111111111111,5.333333333333333,130.42831647828672,14.876543209876543,6.222222222222221
15,0.5,41.0,10.0,1.0,24.682926829268293,5.4,5.0,236.46044021415827,12.64,0.0
16,0.5,41.0,8.0,1.0,22.195121951219512,5.0,2.0,153.62046400951814,9.75,0.0
17,0.5,38.0,12.0,1.0,23.31578947368421,5.5,4.0,228.79501385041553,32.583333333333336,0.0
18,0.5,43.0,18.0,7.0,20.976744186046513,4.777777777777778,2.7142857142857144,150.7203893996755,12.617283950617285,1.6326530612244898
19,0.5,38.0,10.0,4.0,22.05263157894737,6.4,1.5,126.78670360110804,26.04,0.25
20,0.5,43.0,14.0,4.0,21.488372093023255,4.5,1.5,128.48242293131423,14.392857142857142,0.75
21,0.5,45.0,12.0,2.0,18.022222222222222,4.5,2.0,105.62172839506174,10.75,0.0
22,0.5,40.0,12.0,1.0,23.375,6.25,1.0,282.834375,12.354166666666666,0.0
23,0.5,43.0,14.0,2.0,23.441860465116278,7.357142857142857,2.5,183.13034072471604,27.515306122448976,0.25
24,0.5,40.0,11.0,0.0,21.425,4.454545454545454,,151.044375,11.702479338842977,
25,0.5,43.0,19.0,9.0,23.0,4.894736842105263,2.0,129.67441860465115,12.409972299168976,0.8888888888888888
26,0.5,42.0,16.0,6.0,22.976190476190474,7.4375,3.6666666666666665,95.97562358276645,31.62109375,2.888888888888889
27,0.5,40.0,12.0,2.0,20.075,4.666666666666667,1.5,181.51937500000003,7.888888888888888,0.25
28,0.5,40.0,13.0,2.0,23.075,6.153846153846154,3.0,134.81937499999998,17.05325443786982,1.0
29,0.5,41.0,9.0,1.0,21.926829268292682,8.0,1.0,144.16537775133847,35.55555555555556,0.0
30,0.5,44.0,20.0,6.0,25.681818181818183,5.0,2.1666666666666665,126.62603305785123,15.8,1.1388888888888888
31,0.5,41.0,15.0,6.0,27.048780487804876,8.133333333333333,2.6666666666666665,218.33908387864366,26.38222222222222,2.222222222222222
32,0.5,41.0,12.0,4.0,23.317073170731707,4.833333333333333,1.75,139.77751338488994,12.472222222222223,0.6875
33,0.5,43.0,9.0,2.0,18.0,3.111111111111111,1.0,123.20930232558139,5.209876543209877,0.0
34,0.5,41.0,17.0,5.0,23.121951219512194,5.588235294117647,2.2,163.4241522903034,14.71280276816609,1.3599999999999999
35,0.5,44.0,16.0,7.0,24.431818181818183,7.25,3.4285714285714284,145.24535123966945,25.5625,4.244897959183674
36,0.5,40.0,10.0,3.0,21.925,8.0,3.3333333333333335,278.56937500000004,44.6,1.5555555555555554
37,0.5,42.0,20.0,2.0,27.19047619047619,4.45,3.5,211.20181405895693,9.2475,0.25
38,0.5,41.0,14.0,3.0,24.902439024390244,7.571428571428571,5.333333333333333,175.40511600237951,32.10204081632653,8.222222222222223
39,0.5,42.0,18.0,4.0,22.571428571428573,5.333333333333333,1.5,136.2925170068027,10.666666666666666,0.25
40,0.5,43.0,9.0,2.0,19.186046511627907,4.333333333333333,4.0,146.9886425094646,13.333333333333334,9.0
41,0.5,44.0,22.0,11.0,24.272727272727273,5.545454545454546,4.181818181818182,169.01652892561984,16.975206611570247,5.966942148760331
42,0.5,39.0,14.0,3.0,21.102564102564102,5.071428571428571,4.0,215.42537804076267,16.637755102040817,0.6666666666666666
43,0.5,42.0,15.0,5.0,21.476190476190474,6.2,2.2,139.0589569160998,19.226666666666667,0.96
44,0.5,40.0,17.0,6.0,27.05,7.0,3.1666666666666665,147.2475,37.529411764705884,4.472222222222222
45,0.5,42.0,22.0,6.0,27.523809523809526,5.818181818181818,1.8333333333333333,236.77324263038548,21.51239669421488,0.8055555555555555
46,0.5,39.0,12.0,3.0,21.666666666666668,6.083333333333333,2.0,178.42735042735043,22.74305555555556,0.0
47,0.5,42.0,22.0,5.0,23.452380952380953,5.7272727272727275,3.0,133.81916099773244,24.289256198347108,7.6
48,0.5,43.0,16.0,1.0,17.232558139534884,4.125,1.0,105.62033531638723,11.234375,0.0
49,0.5,42.0,19.0,4.0,20.833333333333332,4.368421052631579,2.0,174.18650793650795,9.91689750692521,0.5
0,0.6,46.0,21.0,5.0,23.891304347826086,6.666666666666667,2.2,203.74905482041584,25.07936507936508,0.96
1,0.6,49.0,18.0,6.0,24.040816326530614,5.388888888888889,3.6666666666666665,189.01874219075384,15.793209876543209,11.888888888888891
2,0.6,48.0,20.0,4.0,21.6875,6.05,1.25,116.79817708333333,18.947499999999998,0.1875
3,0.6,44.0,17.0,1.0,22.295454545454547,5.176470588235294,1.0,168.25361570247935,14.498269896193774,0.0
4,0.6,52.0,16.0,3.0,20.0,6.125,1.0,178.46153846153845,17.234375,0.0
5,0.6,51.0,20.0,11.0,18.58823529411765,5.2,2.272727272727273,149.2226066897347,12.559999999999999,2.5619834710743805
6,0.6,45.0,14.0,8.0,21.0,5.785714285714286,2.125,219.2,15.596938775510205,1.609375
7,0.6,50.0,13.0,4.0,18.1,4.384615384615385,2.5,168.09,14.698224852071007,4.25
8,0.6,45.0,15.0,4.0,19.866666666666667,3.6666666666666665,2.0,133.22666666666666,7.155555555555556,0.5
9,0.6,46.0,20.0,6.0,22.891304347826086,3.75,1.6666666666666667,166.09688090737242,12.5875,0.5555555555555556
10,0.6,50.0,25.0,4.0,23.72,7.08,2.5,173.0816,21.8336,6.75
11,0.6,46.0,18.0,3.0,20.869565217391305,5.555555555555555,3.3333333333333335,170.24385633270325,19.024691358024686,6.888888888888888
12,0.6,49.0,17.0,3.0,18.46938775510204,5.588235294117647,3.6666666666666665,160.49396084964596,28.47750865051903,2.8888888888888893
13,0.6,48.0,19.0,3.0,19.270833333333332,3.6315789473684212,2.6666666666666665,118.73914930555554,6.653739612188366,2.8888888888888893
14,0.6,50.0,18.0,10.0,19.92,5.777777777777778,2.7,165.0336,16.728395061728392,3.6100000000000003
15,0.6,46.0,13.0,3.0,20.304347826086957,4.538461538461538,1.0,178.34215500945177,11.633136094674557,0.0
16,0.6,45.0,13.0,3.0,20.733333333333334,4.3076923076923075,2.0,146.68444444444444,10.366863905325443,0.6666666666666666
