simulation,sparsity,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
46,0.2,17.0,6.0,0.0,45.94117647058823,4.833333333333333,,76.52595155709342,8.805555555555555,
47,0.2,17.0,4.0,1.0,33.294117647058826,3.5,3.0,39.73702422145328,2.25,0.0
48,0.2,17.0,5.0,1.0,36.76470588235294,7.4,1.0,80.88581314878894,15.040000000000001,0.0
49,0.2,19.0,2.0,0.0,32.8421052631579,6.5,,126.23822714681438,0.25,
0,0.3,25.0,12.0,2.0,36.0,4.25,1.0,98.32,8.020833333333334,0.0
1,0.3,26.0,5.0,0.0,27.96153846153846,5.8,,202.65236686390534,8.559999999999999,
2,0.3,27.0,11.0,1.0,30.074074074074073,3.8181818181818183,1.0,188.88340192043896,10.148760330578513,0.0
3,0.3,24.0,9.0,5.0,34.333333333333336,4.888888888888889,2.2,112.05555555555554,16.76543209876543,1.3599999999999999
4,0.3,28.0,8.0,4.0,26.178571428571427,5.25,2.25,166.86096938775512,3.9375,1.6875
5,0.3,27.0,8.0,1.0,30.185185185185187,5.125,3.0,150.00274348422496,6.109375,0.0
6,0.3,28.0,13.0,3.0,32.57142857142857,4.3076923076923075,1.3333333333333333,134.74489795918367,8.520710059171599,0.2222222222222222
7,0.3,27.0,10.0,1.0,27.48148148148148,5.2,1.0,118.02743484224966,20.160000000000004,0.0
8,0.3,27.0,11.0,2.0,27.48148148148148,3.727272727272727,1.0,196.1755829903978,5.834710743801653,0.0
9,0.3,28.0,12.0,0.0,31.571428571428573,4.5,,101.17346938775509,4.583333333333333,
10,0.3,28.0,9.0,1.0,30.357142857142858,4.555555555555555,1.0,163.01530612244895,6.6913580246913575,0.0
11,0.3,29.0,16.0,4.0,32.58620689655172,3.375,2.25,113.41498216409038,7.609375,0.6875
12,0.3,26.0,12.0,0.0,31.23076923076923,4.083333333333333,,109.79289940828403,17.743055555555557,
13,0.3,26.0,6.0,4.0,28.653846153846153,3.5,1.25,209.6878698224852,2.25,0.1875
14,0.3,26.0,10.0,3.0,34.5,5.3,1.6666666666666667,169.6346153846154,7.610000000000001,0.2222222222222222
15,0.3,27.0,12.0,3.0,28.296296296296298,5.166666666666667,1.0,89.83813443072698,9.305555555555555,0.0
16,0.3,27.0,9.0,0.0,28.48148148148148,5.222222222222222,,158.24965706447188,12.839506172839505,
17,0.3,28.0,13.0,2.0,27.821428571428573,3.6153846153846154,3.5,199.7895408163265,7.005917159763315,2.25
18,0.3,26.0,11.0,1.0,27.46153846153846,2.8181818181818183,2.0,118.8639053254438,2.3305785123966944,0.0
19,0.3,26.0,14.0,5.0,30.884615384615383,2.7142857142857144,2.4,83.56360946745562,3.918367346938775,1.8399999999999999
20,0.3,29.0,11.0,2.0,29.482758620689655,3.1818181818181817,1.5,139.2152199762188,4.330578512396695,0.25
21,0.3,29.0,8.0,1.0,24.0,4.625,1.0,156.41379310344828,8.484375,0.0
22,0.3,27.0,11.0,1.0,29.444444444444443,4.545454545454546,1.0,120.98765432098766,15.157024793388427,0.0
23,0.3,26.0,11.0,2.0,30.576923076923077,4.454545454545454,2.5,130.8594674556213,11.702479338842975,0.25
24,0.3,26.0,12.0,6.0,35.30769230769231,6.333333333333333,2.0,126.67455621301772,12.888888888888891,0.6666666666666666
25,0.3,25.0,17.0,3.0,33.96,4.647058823529412,3.6666666666666665,204.51839999999996,25.40484429065744,4.222222222222222
26,0.3,29.0,7.0,1.0,23.689655172413794,2.7142857142857144,4.0,90.69678953626635,2.4897959183673466,0.0
27,0.3,27.0,10.0,1.0,29.77777777777778,7.3,5.0,150.91358024691357,18.209999999999997,0.0
28,0.3,25.0,9.0,3.0,31.84,6.666666666666667,2.3333333333333335,163.0144,12.666666666666666,1.5555555555555554
29,0.3,27.0,10.0,3.0,34.666666666666664,7.2,1.6666666666666667,213.4814814814815,22.76,0.2222222222222222
30,0.3,27.0,10.0,6.0,33.77777777777778,8.0,2.6666666666666665,152.320987654321,13.6,1.2222222222222223
31,0.3,27.0,12.0,1.0,35.03703703703704,5.166666666666667,1.0,100.33196159122086,13.138888888888891,0.0
32,0.3,24.0,8.0,2.0,27.041666666666668,5.125,1.0,123.95659722222223,9.109375,0.0
33,0.3,28.0,13.0,2.0,31.75,6.461538461538462,1.5,74.11607142857143,14.556213017751482,0.25
34,0.3,27.0,13.0,5.0,29.925925925925927,3.769230769230769,1.6,153.62414266117972,14.485207100591712,1.4400000000000002
35,0.3,27.0,11.0,2.0,28.22222222222222,4.363636363636363,1.5,95.13580246913581,13.140495867768596,0.25
36,0.3,25.0,11.0,3.0,26.64,4.909090909090909,2.0,116.47040000000001,24.628099173553718,2.0
37,0.3,25.0,8.0,1.0,31.12,5.5,1.0,125.1456,10.25,0.0
38,0.3,27.0,12.0,3.0,37.25925925925926,5.583333333333333,2.0,230.34019204389577,7.909722222222222,2.0
39,0.3,27.0,14.0,1.0,31.88888888888889,4.285714285714286,4.0,240.98765432098767,7.061224489795919,0.0
40,0.3,28.0,18.0,11.0,29.785714285714285,3.8333333333333335,1.7272727272727273,121.88265306122449,9.13888888888889,0.9256198347107436
41,0.3,27.0,9.0,3.0,31.037037037037038,3.5555555555555554,2.3333333333333335,188.70233196159123,6.91358024691358,0.22222222222222224
42,0.3,25.0,13.0,4.0,30.88,6.0,1.75,105.9456,10.153846153846153,0.6875
43,0.3,26.0,11.0,2.0,29.653846153846153,4.2727272727272725,3.0,161.3032544378698,3.652892561983471,4.0
44,0.3,26.0,3.0,0.0,27.846153846153847,1.0,,207.59171597633136,0.0,
45,0.3,29.0,11.0,5.0,33.37931034482759,5.7272727272727275,1.8,176.02853745541023,7.107438016528925,1.3600000000000003
46,0.3,27.0,11.0,3.0,37.03703703703704,5.090909090909091,3.0,234.7023319615912,6.8099173553719,2.0
47,0.3,27.0,11.0,1.0,29.666666666666668,4.2727272727272725,3.0,56.51851851851852,6.016528925619834,0.0
48,0.3,27.0,13.0,4.0,33.074074074074076,5.076923076923077,3.5,212.80932784636485,5.609467455621301,10.25
49,0.3,29.0,16.0,3.0,31.448275862068964,4.25,1.6666666666666667,42.79904875148632,13.6875,0.888888888888889
0,0.4,36.0,24.0,9.0,33.666666666666664,4.666666666666667,2.2222222222222223,149.44444444444443,6.472222222222221,1.2839506172839508
1,0.4,35.0,12.0,3.0,24.571428571428573,3.1666666666666665,1.6666666666666667,158.8734693877551,2.472222222222222,0.2222222222222222
2,0.4,37.0,14.0,5.0,30.54054054054054,4.0,2.0,166.4645726807889,4.571428571428571,0.8
3,0.4,35.0,15.0,1.0,29.37142857142857,6.0,1.0,84.06204081632654,17.6,0.0
4,0.4,35.0,12.0,4.0,25.97142857142857,2.6666666666666665,1.25,189.45632653061227,1.7222222222222223,0.1875
5,0.4,36.0,12.0,3.0,25.916666666666668,5.916666666666667,1.3333333333333333,115.1875,18.409722222222218,0.2222222222222222
6,0.4,36.0,15.0,4.0,32.44444444444444,3.3333333333333335,3.25,172.58024691358025,5.822222222222222,1.6875
7,0.4,36.0,14.0,4.0,25.61111111111111,6.071428571428571,3.25,111.95987654320987,15.066326530612246,0.1875
8,0.4,37.0,16.0,6.0,26.486486486486488,4.3125,2.1666666666666665,131.3308984660336,8.21484375,1.1388888888888888
9,0.4,36.0,19.0,3.0,28.694444444444443,5.7894736842105265,2.0,79.54552469135803,14.06094182825485,0.6666666666666666
10,0.4,36.0,12.0,3.0,29.333333333333332,5.083333333333333,3.0,120.27777777777777,10.409722222222221,2.0
11,0.4,31.0,15.0,6.0,32.38709677419355,4.4,1.5,68.17273673257023,4.906666666666666,0.5833333333333334
12,0.4,34.0,17.0,5.0,30.647058823529413,4.764705882352941,2.2,117.99307958477509,13.826989619377162,3.7600000000000002
13,0.4,34.0,15.0,3.0,27.705882352941178,3.6,2.3333333333333335,134.79584775086502,6.506666666666669,3.555555555555556
14,0.4,37.0,16.0,5.0,30.43243243243243,3.8125,1.8,257.218407596786,6.40234375,2.5600000000000005
15,0.4,36.0,16.0,4.0,24.97222222222222,4.5625,2.0,106.97145061728394,12.74609375,0.5
16,0.4,35.0,13.0,2.0,27.857142857142858,4.538461538461538,3.5,170.0081632653061,11.01775147928994,6.25
17,0.4,38.0,22.0,6.0,29.157894736842106,4.318181818181818,2.8333333333333335,123.60664819944598,9.398760330578511,0.8055555555555555
18,0.4,34.0,12.0,3.0,28.88235294117647,4.75,1.0,57.103806228373706,5.6875,0.0
19,0.4,35.0,13.0,5.0,28.02857142857143,4.153846153846154,1.8,80.82775510204083,6.745562130177514,0.16
20,0.4,38.0,8.0,1.0,22.894736842105264,3.375,1.0,159.98891966759004,7.734375,0.0
21,0.4,36.0,13.0,5.0,22.88888888888889,3.8461538461538463,2.2,166.87654320987656,8.59171597633136,2.56
22,0.4,36.0,18.0,4.0,28.47222222222222,4.0,1.0,124.24922839506172,9.0,0.0
23,0.4,36.0,12.0,2.0,25.833333333333332,3.4166666666666665,1.5,131.91666666666666,7.909722222222222,0.25
24,0.4,38.0,20.0,11.0,29.342105263157894,4.85,2.5454545454545454,202.48822714681435,18.1275,1.5206611570247934
25,0.4,36.0,15.0,8.0,30.0,4.266666666666667,1.5,171.55555555555554,9.395555555555557,0.25
26,0.4,35.0,19.0,0.0,25.314285714285713,3.5789473684210527,,86.55836734693877,5.401662049861495,
27,0.4,35.0,19.0,3.0,32.885714285714286,5.2631578947368425,3.0,165.24408163265306,10.614958448753463,2.6666666666666665
28,0.4,34.0,13.0,2.0,31.11764705882353,5.230769230769231,2.5,186.1038062283737,18.639053254437872,2.25
29,0.4,36.0,19.0,7.0,34.111111111111114,5.7368421052631575,2.5714285714285716,149.6543209876543,21.878116343490305,3.6734693877551026
30,0.4,36.0,13.0,2.0,28.27777777777778,4.769230769230769,1.0,187.03395061728395,20.485207100591712,0.0
31,0.4,37.0,14.0,3.0,27.37837837837838,5.571428571428571,1.0,133.15412710007303,21.816326530612248,0.0
32,0.4,33.0,11.0,3.0,26.90909090909091,5.636363636363637,2.3333333333333335,125.17355371900827,11.685950413223141,0.8888888888888888
33,0.4,36.0,14.0,3.0,28.805555555555557,4.5,1.6666666666666667,107.60108024691357,6.107142857142857,0.2222222222222222
34,0.4,36.0,17.0,4.0,27.333333333333332,5.0,1.75,95.44444444444444,9.176470588235293,0.6875
35,0.4,34.0,15.0,7.0,32.61764705882353,6.533333333333333,1.4285714285714286,113.0008650519031,18.115555555555556,0.24489795918367346
36,0.4,33.0,20.0,5.0,26.757575757575758,3.5,1.6,113.03213957759412,5.35,0.64
37,0.4,33.0,14.0,1.0,29.575757575757574,5.071428571428571,4.0,143.57759412304867,11.923469387755102,0.0
38,0.4,32.0,14.0,3.0,30.5625,5.142857142857143,2.3333333333333335,236.43359375,12.69387755102041,1.5555555555555554
39,0.4,36.0,24.0,6.0,29.97222222222222,4.583333333333333,1.5,168.13811728395063,10.826388888888891,0.5833333333333334
40,0.4,37.0,13.0,5.0,27.08108108108108,2.769230769230769,3.0,181.80423666910153,4.792899408284023,4.4
41,0.4,38.0,18.0,4.0,28.736842105263158,5.444444444444445,2.25,215.08864265927977,16.580246913580243,0.1875
42,0.4,37.0,17.0,6.0,27.72972972972973,5.588235294117647,2.8333333333333335,121.98100803506209,18.83044982698962,2.4722222222222223
43,0.4,35.0,11.0,2.0,22.571428571428573,4.0,1.0,169.9591836734694,7.818181818181818,0.0
44,0.4,35.0,15.0,6.0,28.085714285714285,4.2,1.5,132.87836734693877,10.959999999999999,0.5833333333333334
45,0.4,36.0,11.0,3.0,31.083333333333332,4.909090909090909,2.3333333333333335,230.96527777777777,17.537190082644624,3.555555555555556
46,0.4,37.0,20.0,3.0,31.08108108108108,4.3,2.3333333333333335,205.04747991234478,7.51,1.5555555555555556
47,0.4,35.0,11.0,2.0,26.62857142857143,5.909090909090909,2.0,104.40489795918369,9.71900826446281,0.0
48,0.4,38.0,16.0,9.0,27.92105263157895,5.4375,2.2222222222222223,214.28324099722988,17.74609375,1.9506172839506175
49,0.4,36.0,16.0,3.0,26.333333333333332,4.25,1.6666666666666667,103.16666666666667,7.9375,0.2222222222222222
0,0.5,43.0,19.0,7.0,27.023255813953487,5.052631578947368,2.2857142857142856,188.20876149269873,13.102493074792244,3.061224489795918
1,0.5,44.0,19.0,8.0,24.454545454545453,3.3684210526315788,1.375,146.0206611570248,3.2853185595567864,0.484375
2,0.5,42.0,14.0,3.0,25.11904761904762,3.857142857142857,1.3333333333333333,137.53344671201813,9.551020408163264,0.2222222222222222
3,0.5,41.0,12.0,1.0,24.26829268292683,5.25,2.0,169.31826293872695,7.6875,0.0
4,0.5,43.0,19.0,1.0,25.697674418604652,3.526315789473684,2.0,155.4667387777177,7.828254847645428,0.0
5,0.5,44.0,18.0,7.0,24.795454545454547,4.111111111111111,2.142857142857143,118.34452479338842,3.987654320987654,0.6938775510204082
6,0.5,45.0,20.0,4.0,30.133333333333333,4.75,2.25,116.7822222222222,10.6875,1.1875
7,0.5,46.0,24.0,7.0,25.5,6.125,3.142857142857143,129.72826086956522,14.859375,2.6938775510204076
8,0.5,43.0,22.0,11.0,25.837209302325583,4.954545454545454,1.7272727272727273,104.13628988642509,12.49793388429752,0.9256198347107436
9,0.5,44.0,23.0,7.0,26.25,5.260869565217392,3.4285714285714284,77.91477272727273,11.497164461247635,4.816326530612246
10,0.5,45.0,29.0,5.0,28.555555555555557,5.137931034482759,3.2,116.06913580246913,23.429250891795483,2.16
11,0.5,44.0,21.0,3.0,28.09090909090909,5.809523809523809,2.3333333333333335,91.900826446281,16.630385487528347,1.5555555555555556
12,0.5,39.0,15.0,4.0,26.0,5.866666666666666,2.75,110.92307692307692,9.182222222222224,4.1875
13,0.5,39.0,17.0,9.0,26.794871794871796,5.823529411764706,1.7777777777777777,103.95792241946089,10.145328719723182,0.8395061728395061
14,0.5,41.0,19.0,12.0,29.4390243902439,4.2631578947368425,1.6666666666666667,182.29506246281974,6.6149584487534625,0.5555555555555556
15,0.5,42.0,26.0,9.0,25.047619047619047,4.269230769230769,1.3333333333333333,91.140589569161,5.965976331360945,0.2222222222222222
16,0.5,41.0,18.0,4.0,27.097560975609756,4.166666666666667,2.0,167.9904818560381,13.805555555555555,0.5
17,0.5,46.0,29.0,10.0,27.695652173913043,5.482758620689655,1.2,116.16824196597356,11.353151010701549,0.16
18,0.5,43.0,23.0,3.0,28.023255813953487,3.869565217391304,2.0,107.13899405083829,8.54820415879017,0.6666666666666666
19,0.5,44.0,26.0,8.0,26.977272727272727,4.0,1.75,97.47675619834713,6.384615384615385,0.6875
20,0.5,45.0,16.0,3.0,20.466666666666665,5.125,1.3333333333333333,153.93777777777777,12.234375,0.2222222222222222
21,0.5,45.0,8.0,2.0,20.622222222222224,4.625,1.0,189.7017283950617,1.984375,0.0
22,0.5,45.0,22.0,7.0,26.733333333333334,5.090909090909091,1.8571428571428572,129.57333333333335,11.991735537190085,0.6938775510204082
23,0.5,42.0,15.0,3.0,23.285714285714285,3.1333333333333333,1.3333333333333333,151.20408163265307,6.648888888888891,0.2222222222222222
24,0.5,45.0,22.0,9.0,29.066666666666666,3.6818181818181817,1.7777777777777777,152.50666666666663,10.398760330578511,1.0617283950617284
25,0.5,40.0,24.0,8.0,31.075,4.958333333333333,2.75,120.71937499999999,18.539930555555557,2.4375
26,0.5,43.0,17.0,2.0,22.697674418604652,2.9411764705882355,1.0,87.97836668469442,4.8788927335640135,0.0
27,0.5,42.0,23.0,11.0,28.833333333333332,4.608695652173913,2.272727272727273,117.18650793650792,6.151228733459357,1.4710743801652895
28,0.5,43.0,20.0,5.0,24.093023255813954,4.65,2.6,200.03785830178475,9.927499999999998,2.6399999999999997
29,0.5,46.0,22.0,9.0,30.717391304347824,5.681818181818182,2.7777777777777777,171.46361058601133,23.762396694214875,2.617283950617284
30,0.5,44.0,16.0,5.0,25.613636363636363,5.0,1.6,202.64617768595042,12.875,0.24
31,0.5,39.0,16.0,5.0,27.923076923076923,5.75,1.0,154.84023668639054,16.3125,0.0
32,0.5,41.0,14.0,6.0,23.390243902439025,4.357142857142857,2.1666666666666665,117.65258774538965,13.229591836734695,3.1388888888888893
33,0.5,41.0,18.0,6.0,28.29268292682927,4.555555555555555,2.5,144.98750743604995,12.69135802469136,4.583333333333333
34,0.5,44.0,18.0,9.0,25.09090909090909,5.388888888888889,1.6666666666666667,123.30991735537191,14.793209876543209,0.6666666666666667
35,0.5,43.0,21.0,8.0,27.813953488372093,5.714285714285714,2.625,148.151433207139,15.061224489795915,1.734375
36,0.5,43.0,18.0,3.0,22.976744186046513,4.777777777777778,1.0,166.7203893996755,10.506172839506172,0.0
37,0.5,43.0,12.0,2.0,27.627906976744185,5.583333333333333,1.5,111.48945375878854,14.076388888888891,0.25
38,0.5,35.0,22.0,5.0,35.25714285714286,5.2727272727272725,2.0,195.67673469387756,14.289256198347106,0.4
39,0.5,43.0,32.0,3.0,28.58139534883721,5.09375,3.0,192.84802595997837,6.6474609375,2.6666666666666665
40,0.5,44.0,20.0,8.0,26.59090909090909,4.2,1.0,144.46900826446281,5.46,0.0
41,0.5,47.0,21.0,8.0,26.680851063829788,5.0476190476190474,2.5,211.2811226799457,11.47392290249433,2.5
42,0.5,42.0,22.0,7.0,27.19047619047619,6.136363636363637,1.4285714285714286,95.72562358276643,15.2995867768595,0.24489795918367346
43,0.5,44.0,18.0,0.0,23.681818181818183,4.888888888888889,,127.89876033057853,9.098765432098766,
44,0.5,45.0,22.0,6.0,24.8,4.545454545454546,1.3333333333333333,134.4711111111111,13.611570247933878,0.2222222222222222
45,0.5,41.0,18.0,8.0,29.902439024390244,6.111111111111111,1.75,146.28316478286735,13.654320987654323,1.9375
46,0.5,46.0,23.0,7.0,30.565217391304348,5.086956521739131,2.5714285714285716,236.4196597353497,9.470699432892252,1.6734693877551021
47,0.5,45.0,22.0,6.0,22.91111111111111,4.181818181818182,2.3333333333333335,87.68098765432099,14.421487603305787,1.888888888888889
48,0.5,44.0,20.0,3.0,28.65909090909091,4.6,2.3333333333333335,202.72469008264463,15.340000000000003,3.555555555555556
49,0.5,45.0,19.0,9.0,26.244444444444444,5.157894736842105,2.7777777777777777,107.16246913580245,9.711911357340721,1.2839506172839505
0,0.6,50.0,30.0,16.0,28.7,4.7,2.125,112.97000000000001,14.610000000000001,1.859375
1,0.6,52.0,22.0,6.0,23.51923076923077,3.909090909090909,3.8333333333333335,145.98039940828403,5.809917355371901,4.472222222222221
2,0.6,51.0,17.0,2.0,24.313725490196077,4.0588235294117645,1.5,197.43098808150714,6.408304498269896,0.25
3,0.6,51.0,26.0,7.0,26.019607843137255,4.0,1.7142857142857142,117.50941945405616,5.538461538461538,0.489795918367347
4,0.6,51.0,25.0,10.0,23.84313725490196,4.48,2.3,143.1910803537101,9.6896,2.21
5,0.6,45.0,18.0,1.0,23.2,4.722222222222222,5.0,142.64888888888893,21.08950617283951,0.0
