simulation,variance,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
12,5.0,86.0,39.0,24.0,19.612664076261396,4.023644691858536,1.3792304992675781,138.6071245805604,11.213535448501188,1.6606289443783073
13,5.0,85.0,53.0,26.0,23.129460702222936,4.483714841446787,1.626406009380634,150.3854955860436,10.009178879472653,2.2618762832439128
14,5.0,87.0,42.0,21.0,18.169220871623907,4.502444471631732,1.8103748503185453,122.82822697561696,17.74929205203563,2.170052385143249
15,5.0,92.0,63.0,27.0,19.964793910393897,4.425163662622845,1.387684150978371,148.697145899256,14.030288515458555,1.3223891242447425
16,5.0,87.0,59.0,29.0,21.8942561761915,4.009570719832081,1.7377474554653825,153.37306440235028,10.875608699295805,2.434277676617866
17,5.0,87.0,59.0,40.0,23.797415732138457,4.87321110095008,2.3067349433898925,158.78032566881896,12.784169509526162,3.5004744440811826
18,5.0,86.0,43.0,28.0,19.6366424700895,4.617946580398915,1.811600821358817,162.34444097647653,13.722498776335057,2.5868253548218574
19,5.0,85.0,53.0,33.0,24.345178593256893,5.273268465725881,1.7141243327747693,178.1933175840451,18.32542756600237,2.7875306294937863
20,5.0,84.0,51.0,26.0,22.36269399452777,5.314952308056402,1.783761978149414,182.8681687967644,21.168500209364456,3.4400970506845066
21,5.0,88.0,46.0,13.0,16.221659339287065,2.6828539682471235,0.9519340074979342,95.4933565321379,6.055576986545244,0.3549324491860291
22,5.0,84.0,50.0,16.0,18.756221880515415,4.2270926666259765,1.863424301147461,159.27225283431133,9.596130267850414,2.2236336708847375
23,5.0,85.0,50.0,9.0,20.332153203776652,5.429948228597641,1.5844281514485676,127.79813857011804,19.80622559812915,2.1463085306911838
24,5.0,90.0,45.0,26.0,22.403777223494316,5.3275047355228,1.8331430875338042,153.5760108347089,17.0695980437164,1.657293105161282
25,5.0,89.0,48.0,22.0,17.740444441524783,3.875116224090258,1.6712323969060725,133.3177691946341,8.606191775875104,2.2084339584103905
26,5.0,84.0,54.0,18.0,22.549735100318987,3.9958569915206343,1.2446653578016493,143.38297330244345,16.86960720149378,1.4169727199206799
27,5.0,95.0,57.0,29.0,19.29119650941146,3.8778106287906042,1.6960307154162177,135.6078362681876,11.164688538695096,1.6542652839902108
28,5.0,91.0,54.0,35.0,21.77422612017164,4.465315770219873,2.1040630885532923,164.86085494091722,10.637876149542402,2.897424299086454
29,5.0,89.0,48.0,11.0,20.173565888672734,3.3184052109718323,1.8828409368341619,199.82494274968968,9.516742990304556,1.182991458971846
30,5.0,85.0,52.0,23.0,22.99564144593828,4.544658823655202,2.176525945248811,184.75388939684112,12.989092025108338,3.127953218431511
31,5.0,89.0,35.0,9.0,15.696744580617112,2.686177008492606,1.572220696343316,126.85492948030299,4.973213651129811,2.2758201261192568
32,5.0,93.0,63.0,41.0,20.11504122374519,4.3821283219352605,1.5817741766208555,110.46329240069791,14.517208333756042,1.8005737103733912
33,5.0,89.0,59.0,28.0,24.498021515902508,5.224159337706485,1.5061067853655135,195.96147530948616,16.127854617875688,2.638851725058457
34,5.0,87.0,45.0,25.0,23.067211388856514,4.721893183390299,1.5202151489257814,227.59922744543726,17.735178677750387,2.0469409854599743
35,5.0,90.0,58.0,45.0,21.54561982171403,3.7211535881305564,1.9525376213921442,137.30672500908523,9.867387696676893,1.572091138161414
36,5.0,86.0,52.0,37.0,21.171503655525836,3.442265510559082,1.3663220792203337,152.5018263941398,7.548394830328316,1.8505506740225106
37,5.0,83.0,45.0,18.0,20.726428582546223,3.799014859729343,1.4964048597547743,145.42006645181175,12.352296782028766,2.5538117654751313
38,5.0,85.0,38.0,11.0,18.319890192326376,3.5007849241557873,1.3790896155617454,158.6296863907546,8.540265659320056,1.560547432628745
39,5.0,94.0,69.0,40.0,20.92846220723809,4.535010019938151,1.9629837036132813,117.81325855809128,11.52829717714545,2.7888870267035966
40,5.0,87.0,35.0,10.0,18.352082790956757,3.6088110787527903,1.6064743041992187,168.74883872553048,11.038431865062314,1.1439993482496358
41,5.0,89.0,47.0,25.0,22.089066876789158,5.064101975648962,1.2497441101074218,138.54332598486658,22.27322523831774,0.9742631736385171
42,5.0,88.0,60.0,27.0,20.77273733583702,3.592865745226542,1.7219289143880208,157.11992904462988,9.820027075260573,2.036413211260138
43,5.0,82.0,47.0,32.0,21.644706332465496,4.186808307120141,1.6819067001342773,183.55728121346704,11.703806362412426,1.3675230743547218
