simulation,sparsity,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
35,0.3,22.0,2.0,0.0,18.227272727272727,13.5,,357.72107438016525,6.25,
36,0.3,23.0,2.0,0.0,14.91304347826087,4.5,,214.34026465028361,2.25,
37,0.3,26.0,4.0,0.0,16.846153846153847,7.25,,270.89940828402365,15.1875,
38,0.3,27.0,2.0,0.0,13.814814814814815,3.0,,245.48422496570643,1.0,
39,0.3,23.0,5.0,1.0,23.217391304347824,10.6,10.0,331.735349716446,77.84,0.0
40,0.3,25.0,2.0,0.0,12.8,2.5,,160.88000000000002,2.25,
41,0.3,24.0,3.0,0.0,17.625,7.666666666666667,,300.1510416666667,43.55555555555555,
42,0.3,27.0,4.0,0.0,13.518518518518519,12.0,,247.21262002743484,100.5,
43,0.3,25.0,3.0,0.0,19.2,1.3333333333333333,,193.76,0.2222222222222222,
44,0.3,25.0,3.0,0.0,18.24,4.666666666666667,,313.4624,14.888888888888891,
45,0.3,23.0,3.0,0.0,20.130434782608695,5.333333333333333,,353.24385633270316,10.888888888888888,
46,0.3,21.0,2.0,0.0,16.761904761904763,8.0,,389.0385487528345,16.0,
47,0.3,26.0,0.0,0.0,12.576923076923077,,,331.9363905325444,,
48,0.3,23.0,4.0,0.0,16.956521739130434,5.0,,294.476370510397,4.5,
49,0.3,28.0,2.0,0.0,17.428571428571427,20.0,,434.67346938775506,9.0,
0,0.4,27.0,3.0,0.0,16.185185185185187,12.333333333333334,,632.0027434842249,54.88888888888889,
1,0.4,34.0,1.0,0.0,13.323529411764707,22.0,,218.3365051903114,0.0,
2,0.4,27.0,5.0,0.0,19.666666666666668,9.2,,373.55555555555554,26.96,
3,0.4,32.0,4.0,0.0,15.28125,6.0,,226.9521484375,9.5,
4,0.4,33.0,3.0,0.0,15.606060606060606,5.666666666666667,,224.78420569329657,9.555555555555555,
5,0.4,31.0,3.0,1.0,15.935483870967742,5.333333333333333,3.0,218.96357960457854,6.888888888888888,0.0
6,0.4,29.0,0.0,1.0,13.96551724137931,,1.0,142.4470868014269,,0.0
7,0.4,26.0,3.0,0.0,13.73076923076923,5.0,,257.5044378698225,18.0,
8,0.4,33.0,1.0,0.0,12.515151515151516,8.0,,263.52249770431587,0.0,
9,0.4,26.0,3.0,0.0,15.923076923076923,12.0,,278.76331360946745,4.666666666666667,
10,0.4,34.0,1.0,0.0,11.617647058823529,1.0,,228.29498269896192,0.0,
11,0.4,31.0,2.0,0.0,11.870967741935484,7.0,,306.5639958376691,36.0,
12,0.4,32.0,1.0,0.0,12.75,12.0,,236.8125,0.0,
13,0.4,30.0,4.0,0.0,17.3,6.0,,391.0766666666667,9.5,
14,0.4,31.0,3.0,0.0,13.548387096774194,2.3333333333333335,,120.57023933402706,0.8888888888888888,
15,0.4,30.0,2.0,0.0,12.966666666666667,11.5,,253.0322222222222,6.25,
16,0.4,30.0,0.0,0.0,11.7,,,208.07666666666665,,
17,0.4,31.0,5.0,0.0,14.612903225806452,5.4,,335.7856399583767,7.44,
18,0.4,29.0,1.0,0.0,16.75862068965517,3.0,,283.3555291319857,0.0,
19,0.4,28.0,1.0,0.0,15.857142857142858,8.0,,309.9081632653061,0.0,
20,0.4,29.0,2.0,0.0,13.96551724137931,4.5,,219.8953626634958,0.25,
21,0.4,29.0,2.0,0.0,13.655172413793103,1.5,,327.12247324613554,0.25,
22,0.4,30.0,4.0,0.0,14.166666666666666,5.75,,147.87222222222223,10.6875,
23,0.4,27.0,1.0,0.0,13.407407407407407,12.0,,229.1303155006859,0.0,
24,0.4,34.0,4.0,0.0,14.235294117647058,14.25,,231.35640138408303,275.1875,
25,0.4,33.0,4.0,0.0,12.93939393939394,10.5,,261.2084481175391,30.25,
26,0.4,34.0,4.0,2.0,16.676470588235293,10.5,1.5,351.3953287197232,51.25,0.25
27,0.4,33.0,2.0,0.0,14.333333333333334,11.0,,328.2222222222222,1.0,
28,0.4,34.0,3.0,0.0,11.911764705882353,4.666666666666667,,231.43339100346017,9.555555555555555,
29,0.4,30.0,1.0,0.0,11.6,2.0,,253.17333333333335,0.0,
30,0.4,31.0,4.0,0.0,15.612903225806452,4.0,,173.0114464099896,7.5,
31,0.4,31.0,1.0,0.0,15.161290322580646,12.0,,348.522372528616,0.0,
32,0.4,29.0,2.0,0.0,13.862068965517242,5.5,,321.0154577883472,6.25,
33,0.4,33.0,4.0,0.0,16.0,2.5,,168.36363636363637,1.25,
34,0.4,28.0,1.0,0.0,14.714285714285714,6.0,,316.1326530612245,0.0,
35,0.4,27.0,1.0,1.0,16.74074074074074,9.0,2.0,324.9327846364883,0.0,0.0
36,0.4,26.0,2.0,1.0,15.692307692307692,6.0,2.0,250.67455621301772,1.0,0.0
37,0.4,32.0,3.0,1.0,15.125,7.0,1.0,275.046875,20.666666666666668,0.0
38,0.4,30.0,3.0,1.0,13.966666666666667,10.0,3.0,221.9655555555555,34.666666666666664,0.0
39,0.4,30.0,5.0,0.0,17.966666666666665,7.2,,323.83222222222224,82.16000000000001,
40,0.4,36.0,0.0,0.0,10.916666666666666,,,206.85416666666666,,
41,0.4,33.0,2.0,0.0,14.212121212121213,9.0,,211.01561065197433,9.0,
42,0.4,32.0,2.0,2.0,14.0,6.0,5.5,182.375,9.0,0.25
43,0.4,26.0,4.0,0.0,18.23076923076923,5.75,,258.71597633136093,29.1875,
44,0.4,25.0,3.0,0.0,19.6,5.333333333333333,,242.4,9.555555555555555,
45,0.4,29.0,2.0,0.0,16.17241379310345,7.0,,307.4530321046373,1.0,
46,0.4,32.0,4.0,1.0,14.875,8.75,2.0,267.671875,30.6875,0.0
47,0.4,31.0,0.0,0.0,12.451612903225806,,,333.6670135275755,,
48,0.4,30.0,1.0,0.0,13.1,5.0,,263.6233333333333,0.0,
49,0.4,30.0,2.0,0.0,16.866666666666667,13.5,,430.5155555555556,90.25,
0,0.5,33.0,3.0,0.0,13.666666666666666,16.0,,555.7373737373737,72.0,
1,0.5,38.0,3.0,0.0,12.763157894736842,11.333333333333334,,208.39127423822714,80.22222222222223,
2,0.5,34.0,4.0,0.0,16.676470588235293,12.25,,305.1600346020762,47.6875,
3,0.5,35.0,3.0,0.0,13.428571428571429,6.333333333333333,,177.5020408163265,0.22222222222222224,
4,0.5,35.0,4.0,0.0,14.514285714285714,9.25,,258.59265306122455,30.1875,
5,0.5,38.0,3.0,1.0,12.894736842105264,3.0,1.0,163.1994459833795,2.0,0.0
6,0.5,34.0,2.0,0.0,14.529411764705882,4.0,,206.1903114186851,4.0,
7,0.5,30.0,2.0,0.0,15.066666666666666,2.0,,273.9955555555556,1.0,
8,0.5,38.0,2.0,0.0,11.81578947368421,7.0,,263.7292243767313,4.0,
9,0.5,36.0,5.0,2.0,16.055555555555557,12.8,9.5,291.44135802469134,80.96000000000001,30.25
10,0.5,39.0,0.0,0.0,9.974358974358974,,,209.66600920447073,,
11,0.5,35.0,2.0,0.0,14.17142857142857,13.5,,357.91346938775513,42.25,
12,0.5,38.0,4.0,1.0,13.447368421052632,10.25,2.0,232.19459833795017,47.1875,0.0
13,0.5,42.0,4.0,0.0,12.880952380952381,6.75,,272.10487528344675,13.6875,
14,0.5,40.0,5.0,2.0,12.8,8.6,2.5,109.41,13.84,0.25
15,0.5,38.0,2.0,0.0,11.578947368421053,10.5,,211.29639889196673,12.25,
16,0.5,38.0,3.0,0.0,12.973684210526315,5.333333333333333,,262.7624653739612,0.888888888888889,
17,0.5,40.0,6.0,1.0,12.7,5.333333333333333,1.0,285.50999999999993,6.555555555555556,0.0
18,0.5,33.0,2.0,0.0,13.030303030303031,2.0,,279.7869605142333,1.0,
19,0.5,30.0,2.0,0.0,15.3,9.0,,272.81000000000006,16.0,
20,0.5,39.0,3.0,0.0,12.974358974358974,8.666666666666666,,210.2813938198553,29.555555555555557,
21,0.5,34.0,1.0,0.0,12.470588235294118,1.0,,301.955017301038,0.0,
22,0.5,33.0,3.0,0.0,14.303030303030303,8.666666666666666,,180.99908172635446,13.555555555555557,
23,0.5,36.0,4.0,0.0,13.416666666666666,4.5,,298.24305555555554,4.75,
24,0.5,36.0,1.0,1.0,11.666666666666666,2.0,3.0,185.0,0.0,0.0
25,0.5,36.0,4.0,0.0,13.305555555555555,8.5,,268.76774691358025,38.25,
26,0.5,39.0,7.0,1.0,15.41025641025641,12.142857142857142,1.0,263.11374095989476,11.83673469387755,0.0
27,0.5,38.0,3.0,0.0,13.789473684210526,7.0,,262.79778393351796,20.666666666666668,
28,0.5,43.0,3.0,0.0,10.581395348837209,3.3333333333333335,,207.68523526230402,3.555555555555556,
29,0.5,36.0,0.0,0.0,10.805555555555555,,,266.6566358024691,,
30,0.5,38.0,4.0,0.0,13.578947368421053,1.75,,184.5595567867036,0.6875,
31,0.5,38.0,3.0,1.0,13.447368421052632,5.0,6.0,279.5103878116344,24.666666666666668,0.0
32,0.5,34.0,2.0,0.0,12.558823529411764,3.0,,288.7759515570934,0.0,
33,0.5,35.0,7.0,0.0,17.571428571428573,4.857142857142857,,181.44489795918366,20.40816326530612,
34,0.5,36.0,2.0,0.0,12.583333333333334,5.5,,214.46527777777777,0.25,
35,0.5,34.0,2.0,1.0,12.529411764705882,4.5,1.0,250.01384083044982,0.25,0.0
36,0.5,36.0,2.0,1.0,14.0,6.0,2.0,228.55555555555554,1.0,0.0
37,0.5,41.0,4.0,1.0,12.926829268292684,3.75,2.0,235.09220701963116,3.6875,0.0
38,0.5,36.0,5.0,0.0,13.13888888888889,5.8,,186.39737654320987,36.15999999999999,
39,0.5,34.0,3.0,0.0,14.705882352941176,15.666666666666666,,278.73702422145334,152.8888888888889,
40,0.5,39.0,1.0,0.0,10.717948717948717,5.0,,203.02301117685738,0.0,
41,0.5,37.0,3.0,0.0,13.35135135135135,8.666666666666666,,296.17384952520086,30.88888888888889,
42,0.5,43.0,3.0,2.0,11.651162790697674,14.666666666666666,12.0,177.43645213628986,96.22222222222221,16.0
43,0.5,33.0,3.0,0.0,15.393939393939394,3.6666666666666665,,201.9963269054178,2.8888888888888893,
44,0.5,42.0,2.0,0.0,12.095238095238095,4.5,,194.41950113378687,12.25,
45,0.5,35.0,2.0,0.0,13.428571428571429,4.5,,220.13061224489795,12.25,
46,0.5,39.0,4.0,0.0,10.35897435897436,6.25,,214.9993425378041,5.1875,
47,0.5,37.0,2.0,0.0,10.297297297297296,3.5,,232.4251278305332,2.25,
48,0.5,36.0,3.0,0.0,13.944444444444445,8.666666666666666,,282.7191358024691,3.555555555555556,
49,0.5,38.0,3.0,0.0,14.789473684210526,10.666666666666666,,309.2714681440443,70.22222222222223,
0,0.6,37.0,3.0,0.0,12.513513513513514,10.0,,483.60116873630375,24.0,
1,0.6,45.0,4.0,0.0,12.511111111111111,10.75,,185.67209876543205,39.6875,
2,0.6,38.0,4.0,1.0,14.736842105263158,9.0,1.0,235.14127423822714,15.5,0.0
3,0.6,44.0,5.0,0.0,12.636363636363637,5.6,,203.32231404958674,29.040000000000003,
4,0.6,40.0,2.0,0.0,12.4,10.5,,201.74,2.25,
5,0.6,43.0,4.0,1.0,14.023255813953488,4.5,1.0,156.20876149269873,5.25,0.0
6,0.6,38.0,2.0,1.0,13.421052631578947,3.0,1.0,188.40166204986153,4.0,0.0
7,0.6,34.0,6.0,0.0,15.970588235294118,6.666666666666667,,274.734429065744,18.88888888888889,
8,0.6,46.0,2.0,0.0,10.347826086956522,6.5,,231.4007561436673,2.25,
9,0.6,46.0,4.0,1.0,12.41304347826087,11.0,5.0,273.8076559546314,26.0,0.0
10,0.6,44.0,1.0,0.0,10.045454545454545,1.0,,206.452479338843,0.0,
11,0.6,45.0,2.0,0.0,10.933333333333334,14.0,,287.84,49.0,
12,0.6,43.0,4.0,0.0,11.395348837209303,10.75,,200.00648999459165,122.1875,
13,0.6,40.0,5.0,0.0,12.775,4.0,,301.42437499999994,9.2,
14,0.6,44.0,3.0,1.0,12.636363636363637,7.0,1.0,121.82231404958678,32.0,0.0
15,0.6,45.0,2.0,0.0,9.8,11.5,,192.29333333333335,6.25,
16,0.6,45.0,5.0,0.0,11.577777777777778,7.0,,227.31061728395062,12.4,
17,0.6,43.0,5.0,0.0,11.767441860465116,5.2,,285.80638182801516,7.76,
18,0.6,35.0,1.0,0.0,14.771428571428572,2.0,,276.23346938775506,0.0,
19,0.6,41.0,6.0,0.0,13.975609756097562,5.833333333333333,,227.6335514574658,12.472222222222223,
20,0.6,48.0,4.0,2.0,10.75,3.5,2.0,172.60416666666666,7.25,1.0
21,0.6,39.0,3.0,0.0,11.333333333333334,3.3333333333333335,,249.5042735042735,10.888888888888888,
22,0.6,41.0,3.0,0.0,12.439024390243903,10.0,,170.2462819750149,4.666666666666667,
23,0.6,42.0,3.0,0.0,9.261904761904763,3.3333333333333335,,161.43140589569163,2.8888888888888893,
24,0.6,43.0,2.0,0.0,10.534883720930232,8.0,,190.06273661438615,25.0,
25,0.6,41.0,5.0,0.0,13.048780487804878,6.0,,235.02201070791202,24.8,
26,0.6,42.0,6.0,0.0,13.571428571428571,13.0,,242.19727891156467,25.666666666666668,
27,0.6,44.0,2.0,0.0,10.568181818181818,11.0,,271.3817148760331,1.0,
28,0.6,44.0,1.0,1.0,9.113636363636363,1.0,1.0,215.82799586776858,0.0,0.0
29,0.6,39.0,1.0,0.0,11.666666666666666,11.0,,253.04273504273507,0.0,
30,0.6,40.0,2.0,0.0,11.675,5.5,,189.919375,12.25,
31,0.6,44.0,3.0,2.0,12.113636363636363,6.0,7.0,253.37345041322314,18.666666666666668,1.0
32,0.6,42.0,3.0,0.0,11.833333333333334,12.333333333333334,,243.04365079365076,110.22222222222221,
33,0.6,44.0,8.0,1.0,13.681818181818182,4.5,1.0,159.9896694214876,10.25,0.0
34,0.6,47.0,2.0,1.0,10.063829787234043,3.5,1.0,172.10230873698507,2.25,0.0
35,0.6,43.0,3.0,1.0,11.651162790697674,7.333333333333333,2.0,220.1341265548945,38.22222222222223,0.0
36,0.6,39.0,1.0,0.0,11.384615384615385,3.0,,259.57001972386587,0.0,
37,0.6,50.0,5.0,3.0,11.9,4.4,2.6666666666666665,194.81,11.84,0.22222222222222224
38,0.6,47.0,4.0,0.0,10.51063829787234,4.25,,167.90946129470348,16.6875,
39,0.6,38.0,6.0,1.0,15.078947368421053,6.833333333333333,7.0,324.28324099722994,70.47222222222223,0.0
40,0.6,48.0,3.0,0.0,9.208333333333334,2.6666666666666665,,158.4565972222222,5.555555555555556,
41,0.6,42.0,2.0,0.0,12.119047619047619,9.5,,208.7239229024943,12.25,
42,0.6,49.0,2.0,2.0,10.285714285714286,6.0,5.5,144.16326530612244,9.0,0.25
43,0.6,39.0,4.0,0.0,13.666666666666666,3.5,,207.86324786324786,4.25,
44,0.6,42.0,4.0,0.0,13.619047619047619,10.75,,231.71201814058955,24.6875,
45,0.6,43.0,3.0,0.0,11.976744186046512,5.333333333333333,,216.5808545159546,10.888888888888888,
46,0.6,38.0,4.0,0.0,12.342105263157896,7.75,,266.3829639889197,13.6875,
47,0.6,41.0,3.0,0.0,11.21951219512195,11.666666666666666,,197.7323022010708,62.88888888888889,
48,0.6,44.0,4.0,0.0,11.704545454545455,7.75,,271.4808884297521,6.1875,
49,0.6,48.0,3.0,0.0,12.1875,12.0,,258.5690104166667,108.66666666666667,
0,0.7,47.0,3.0,0.0,10.46808510638298,16.0,,398.67451335445907,72.66666666666667,
1,0.7,49.0,2.0,0.0,9.89795918367347,12.0,,168.94877134527277,100.0,
2,0.7,42.0,4.0,0.0,13.714285714285714,14.0,,270.156462585034,22.5,
3,0.7,48.0,5.0,0.0,12.833333333333334,7.4,,169.55555555555551,35.44,
4,0.7,48.0,3.0,0.0,12.083333333333334,9.666666666666666,,222.4097222222222,22.222222222222218,
5,0.7,49.0,5.0,1.0,12.122448979591837,5.6,2.0,145.33194502290715,11.440000000000001,0.0
6,0.7,44.0,2.0,1.0,12.863636363636363,9.5,4.0,164.43595041322317,6.25,0.0
7,0.7,44.0,6.0,0.0,12.681818181818182,5.666666666666667,,239.21694214876035,10.888888888888888,
8,0.7,50.0,1.0,0.0,8.54,5.0,,167.5284,0.0,
9,0.7,48.0,5.0,1.0,12.291666666666666,12.2,4.0,240.16493055555557,55.36,0.0
10,0.7,50.0,2.0,1.0,11.02,15.5,1.0,222.7796,30.25,0.0
11,0.7,46.0,1.0,0.0,11.065217391304348,20.0,,274.843572778828,0.0,
12,0.7,51.0,5.0,0.0,10.313725490196079,11.6,,180.0976547481738,74.64000000000001,
13,0.7,50.0,4.0,0.0,10.74,5.75,,244.31239999999997,23.6875,
14,0.7,51.0,9.0,2.0,11.352941176470589,6.333333333333333,3.0,87.75778546712803,22.444444444444443,1.0
15,0.7,47.0,3.0,0.0,10.851063829787234,11.0,,229.53100950656406,40.666666666666664,
16,0.7,51.0,2.0,0.0,10.901960784313726,5.0,,212.32372164552095,1.0,
