simulation,sparsity,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
0,0.1,8.0,1.0,0.0,29.375,8.0,,1135.234375,0.0,
1,0.1,9.0,0.0,0.0,29.11111111111111,,,696.7654320987654,,
2,0.1,8.0,0.0,0.0,23.75,,,1479.9375,,
3,0.1,9.0,1.0,0.0,35.0,36.0,,770.8888888888889,0.0,
4,0.1,9.0,0.0,0.0,29.11111111111111,,,1996.543209876543,,
5,0.1,8.0,0.0,0.0,39.125,,,470.109375,,
6,0.1,8.0,0.0,0.0,18.375,,,381.484375,,
7,0.1,8.0,0.0,0.0,19.125,,,444.609375,,
8,0.1,8.0,0.0,0.0,20.75,,,802.4375,,
9,0.1,9.0,0.0,0.0,30.11111111111111,,,844.7654320987654,,
10,0.1,7.0,0.0,0.0,33.714285714285715,,,1461.3469387755101,,
11,0.1,9.0,0.0,0.0,27.555555555555557,,,1358.9135802469136,,
12,0.1,9.0,0.0,0.0,20.666666666666668,,,538.6666666666666,,
13,0.1,9.0,0.0,0.0,16.11111111111111,,,406.09876543209873,,
14,0.1,8.0,0.0,0.0,21.25,,,237.6875,,
15,0.1,8.0,0.0,0.0,22.375,,,667.234375,,
16,0.1,8.0,0.0,0.0,20.375,,,358.484375,,
17,0.1,8.0,0.0,0.0,21.25,,,541.9375,,
18,0.1,8.0,1.0,0.0,33.625,3.0,,360.734375,0.0,
19,0.1,9.0,0.0,0.0,33.77777777777778,,,719.7283950617284,,
20,0.1,9.0,0.0,0.0,24.77777777777778,,,454.6172839506173,,
21,0.1,6.0,0.0,0.0,43.666666666666664,,,1008.2222222222222,,
22,0.1,8.0,0.0,0.0,12.5,,,103.25,,
23,0.1,7.0,0.0,0.0,30.285714285714285,,,1322.4897959183675,,
24,0.1,8.0,1.0,0.0,28.75,23.0,,634.1875,0.0,
25,0.1,8.0,0.0,0.0,25.5,,,1771.0,,
26,0.1,8.0,0.0,0.0,22.5,,,552.25,,
27,0.1,9.0,0.0,0.0,26.333333333333332,,,758.2222222222222,,
28,0.1,9.0,0.0,0.0,32.44444444444444,,,809.3580246913581,,
29,0.1,8.0,1.0,0.0,24.75,2.0,,324.9375,0.0,
30,0.1,9.0,1.0,0.0,26.666666666666668,3.0,,488.22222222222223,0.0,
31,0.1,8.0,0.0,0.0,29.5,,,337.75,,
32,0.1,9.0,0.0,0.0,26.444444444444443,,,400.9135802469135,,
33,0.1,9.0,0.0,0.0,18.22222222222222,,,351.06172839506166,,
34,0.1,7.0,0.0,0.0,19.857142857142858,,,218.1224489795918,,
35,0.1,7.0,0.0,0.0,39.285714285714285,,,764.2040816326531,,
36,0.1,8.0,0.0,0.0,20.5,,,211.5,,
37,0.1,9.0,0.0,0.0,23.444444444444443,,,838.0246913580247,,
38,0.1,8.0,0.0,0.0,27.625,,,636.234375,,
39,0.1,9.0,0.0,0.0,33.55555555555556,,,851.5802469135803,,
40,0.1,9.0,1.0,0.0,24.444444444444443,2.0,,157.35802469135803,0.0,
41,0.1,8.0,0.0,0.0,27.125,,,311.609375,,
42,0.1,8.0,0.0,0.0,27.375,,,1047.234375,,
43,0.1,8.0,0.0,0.0,23.375,,,382.734375,,
44,0.1,9.0,0.0,0.0,23.444444444444443,,,326.2469135802469,,
45,0.1,9.0,0.0,0.0,26.666666666666668,,,800.2222222222221,,
46,0.1,8.0,0.0,0.0,30.875,,,282.609375,,
47,0.1,7.0,0.0,0.0,29.142857142857142,,,828.6938775510205,,
48,0.1,9.0,0.0,0.0,27.88888888888889,,,692.7654320987655,,
49,0.1,9.0,0.0,0.0,24.555555555555557,,,473.5802469135803,,
0,0.2,17.0,0.0,0.0,16.823529411764707,,,426.26297577854666,,
