simulation,sparsity,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
32,0.1,8.0,0.0,0.0,39.125,,,214.859375,,
33,0.1,8.0,0.0,0.0,22.125,,,220.109375,,
34,0.1,8.0,0.0,0.0,32.125,,,1001.109375,,
35,0.1,8.0,1.0,0.0,35.625,4.0,,399.484375,0.0,
36,0.1,8.0,0.0,0.0,24.0,,,200.75,,
37,0.1,8.0,1.0,0.0,25.0,1.0,,356.5,0.0,
38,0.1,8.0,0.0,0.0,28.875,,,535.109375,,
39,0.1,8.0,1.0,0.0,40.375,1.0,,872.484375,0.0,
40,0.1,8.0,1.0,0.0,40.5,11.0,,210.0,0.0,
41,0.1,9.0,2.0,0.0,39.77777777777778,19.0,,400.17283950617286,64.0,
42,0.1,9.0,1.0,0.0,37.55555555555556,3.0,,482.6913580246913,0.0,
43,0.1,8.0,1.0,0.0,33.0,35.0,,739.25,0.0,
44,0.1,8.0,0.0,0.0,25.75,,,337.4375,,
45,0.1,8.0,0.0,0.0,27.875,,,1091.859375,,
46,0.1,9.0,1.0,0.0,28.22222222222222,11.0,,530.8395061728395,0.0,
47,0.1,8.0,1.0,0.0,31.125,1.0,,218.859375,0.0,
48,0.1,9.0,0.0,0.0,25.666666666666668,,,348.6666666666667,,
49,0.1,8.0,0.0,0.0,13.375,,,195.484375,,
0,0.2,18.0,1.0,0.0,17.944444444444443,11.0,,341.0524691358025,0.0,
1,0.2,18.0,2.0,0.0,21.61111111111111,20.5,,341.57098765432096,6.25,
2,0.2,16.0,3.0,0.0,24.9375,2.3333333333333335,,212.93359375,3.555555555555556,
3,0.2,16.0,1.0,0.0,22.125,4.0,,319.234375,0.0,
4,0.2,18.0,3.0,0.0,19.88888888888889,6.666666666666667,,295.7654320987655,27.555555555555554,
5,0.2,18.0,3.0,0.0,21.77777777777778,8.333333333333334,,332.2839506172839,17.555555555555554,
6,0.2,15.0,3.0,0.0,27.6,7.333333333333333,,771.1733333333335,16.88888888888889,
7,0.2,18.0,0.0,0.0,18.666666666666668,,,490.55555555555554,,
8,0.2,17.0,2.0,0.0,17.529411764705884,7.0,,225.8961937716263,9.0,
9,0.2,16.0,2.0,0.0,23.9375,12.0,,493.30859375,81.0,
10,0.2,16.0,2.0,0.0,26.1875,6.5,,532.02734375,6.25,
11,0.2,16.0,1.0,0.0,20.75,12.0,,343.3125,0.0,
12,0.2,15.0,3.0,0.0,22.266666666666666,7.666666666666667,,315.26222222222225,14.888888888888888,
13,0.2,17.0,2.0,0.0,23.176470588235293,4.0,,865.0865051903115,4.0,
14,0.2,16.0,2.0,0.0,19.625,18.0,,419.734375,225.0,
15,0.2,17.0,1.0,0.0,18.294117647058822,8.0,,133.3840830449827,0.0,
16,0.2,15.0,1.0,0.0,22.533333333333335,8.0,,375.9822222222222,0.0,
17,0.2,18.0,1.0,0.0,18.72222222222222,8.0,,241.9783950617284,0.0,
18,0.2,17.0,3.0,0.0,20.058823529411764,5.333333333333333,,241.11418685121103,22.222222222222225,
19,0.2,16.0,1.0,0.0,14.6875,1.0,,215.58984375,0.0,
20,0.2,18.0,2.0,0.0,22.5,4.0,,225.25,1.0,
21,0.2,18.0,1.0,0.0,17.055555555555557,3.0,,134.83024691358025,0.0,
22,0.2,16.0,2.0,0.0,26.0,14.5,,477.875,6.25,
23,0.2,19.0,0.0,0.0,16.789473684210527,,,430.5872576177286,,
24,0.2,18.0,2.0,0.0,23.27777777777778,27.5,,348.645061728395,2.25,
25,0.2,13.0,1.0,0.0,21.615384615384617,2.0,,337.4674556213018,0.0,
26,0.2,17.0,3.0,0.0,24.88235294117647,2.6666666666666665,,243.98615916955018,5.555555555555556,
27,0.2,14.0,1.0,0.0,27.142857142857142,1.0,,379.4081632653061,0.0,
28,0.2,18.0,1.0,0.0,18.0,2.0,,144.55555555555554,0.0,
29,0.2,17.0,1.0,0.0,18.764705882352942,3.0,,410.7681660899654,0.0,
30,0.2,15.0,1.0,0.0,20.4,4.0,,404.23999999999995,0.0,
31,0.2,16.0,1.0,0.0,16.0,14.0,,297.875,0.0,
32,0.2,17.0,1.0,0.0,16.58823529411765,6.0,,268.0069204152249,0.0,
33,0.2,18.0,3.0,0.0,24.055555555555557,8.0,,329.7191358024691,4.666666666666667,
34,0.2,16.0,3.0,1.0,24.125,5.333333333333333,7.0,491.484375,22.88888888888889,0.0
35,0.2,16.0,4.0,0.0,24.4375,6.75,,303.99609375,23.6875,
36,0.2,16.0,0.0,0.0,14.625,,,192.234375,,
37,0.2,17.0,2.0,0.0,21.352941176470587,1.5,,453.28719723183394,0.25,
38,0.2,14.0,0.0,0.0,20.571428571428573,,,372.53061224489795,,
39,0.2,15.0,1.0,0.0,28.0,3.0,,423.2,0.0,
40,0.2,16.0,3.0,1.0,24.9375,5.333333333333333,2.0,295.93359375,1.5555555555555554,0.0
41,0.2,13.0,1.0,0.0,24.692307692307693,10.0,,516.2130177514792,0.0,
42,0.2,16.0,0.0,0.0,21.5625,,,421.49609375,,
43,0.2,18.0,1.0,0.0,20.833333333333332,2.0,,733.1388888888889,0.0,
44,0.2,18.0,1.0,0.0,18.944444444444443,11.0,,241.94135802469134,0.0,
45,0.2,15.0,0.0,0.0,25.333333333333332,,,681.9555555555555,,
46,0.2,15.0,4.0,0.0,28.333333333333332,3.5,,226.22222222222217,4.25,
47,0.2,18.0,1.0,0.0,19.444444444444443,12.0,,283.13580246913585,0.0,
48,0.2,17.0,3.0,0.0,20.0,4.333333333333333,,185.2941176470588,10.888888888888891,
49,0.2,15.0,1.0,0.0,18.733333333333334,7.0,,348.9955555555556,0.0,
0,0.3,26.0,0.0,0.0,12.423076923076923,,,194.8594674556213,,
1,0.3,25.0,2.0,0.0,15.64,4.0,,283.1104,9.0,
2,0.3,26.0,1.0,0.0,14.423076923076923,11.0,,177.16715976331363,0.0,
3,0.3,25.0,3.0,0.0,19.2,5.333333333333333,,309.68,6.888888888888888,
4,0.3,25.0,5.0,1.0,19.4,6.2,5.0,261.2,17.360000000000003,0.0
5,0.3,26.0,2.0,1.0,16.76923076923077,4.0,2.0,295.8698224852071,4.0,0.0
6,0.3,25.0,3.0,1.0,20.72,4.666666666666667,1.0,650.6016,5.5555555555555545,0.0
7,0.3,23.0,1.0,0.0,19.17391304347826,19.0,,437.3610586011342,0.0,
8,0.3,24.0,1.0,0.0,13.125,10.0,,154.52604166666666,0.0,
9,0.3,21.0,3.0,0.0,20.095238095238095,8.0,,467.0385487528344,18.666666666666668,
10,0.3,22.0,3.0,0.0,20.681818181818183,5.666666666666667,,398.3078512396694,6.888888888888888,
11,0.3,26.0,2.0,0.0,16.192307692307693,14.0,,275.155325443787,4.0,
12,0.3,21.0,5.0,0.0,21.952380952380953,8.8,,287.66439909297054,53.760000000000005,
13,0.3,22.0,1.0,0.0,19.09090909090909,6.0,,655.3553719008264,0.0,
14,0.3,25.0,2.0,0.0,15.48,17.5,,367.3696,110.25,
15,0.3,27.0,1.0,0.0,13.592592592592593,1.0,,168.7599451303155,0.0,
16,0.3,27.0,2.0,0.0,15.222222222222221,9.5,,246.1728395061728,56.25,
17,0.3,25.0,1.0,0.0,16.76,18.0,,247.54240000000001,0.0,
18,0.3,24.0,3.0,0.0,18.666666666666668,7.0,,281.22222222222223,4.666666666666667,
19,0.3,24.0,0.0,0.0,13.583333333333334,,,212.07638888888889,,
20,0.3,22.0,1.0,0.0,14.909090909090908,1.0,,187.35537190082644,0.0,
21,0.3,25.0,1.0,0.0,14.8,5.0,,102.32,0.0,
22,0.3,24.0,3.0,1.0,19.625,10.333333333333334,4.0,418.1510416666667,24.222222222222225,0.0
23,0.3,25.0,1.0,1.0,16.8,15.0,1.0,403.8400000000001,0.0,0.0
24,0.3,24.0,4.0,0.0,19.875,11.75,,342.0260416666667,80.1875,
25,0.3,25.0,2.0,0.0,16.76,4.0,,280.50239999999997,9.0,
26,0.3,21.0,3.0,0.0,18.0,5.333333333333333,,187.61904761904762,6.222222222222221,
27,0.3,24.0,1.0,0.0,17.208333333333332,10.0,,326.83159722222234,0.0,
28,0.3,26.0,1.0,0.0,14.23076923076923,1.0,,143.10059171597635,0.0,
29,0.3,25.0,2.0,0.0,15.48,4.0,,337.5296,1.0,
30,0.3,22.0,4.0,0.0,19.227272727272727,10.0,,298.448347107438,108.5,
31,0.3,24.0,1.0,0.0,15.0,27.0,,253.08333333333334,0.0,
32,0.3,23.0,3.0,0.0,21.391304347826086,3.6666666666666665,,352.8468809073724,9.555555555555557,
33,0.3,22.0,1.0,0.0,16.681818181818183,10.0,,274.7623966942149,0.0,
34,0.3,22.0,4.0,1.0,26.954545454545453,10.0,2.0,424.8615702479338,28.5,0.0
35,0.3,22.0,5.0,0.0,20.59090909090909,10.0,,295.33264462809916,157.6,
36,0.3,22.0,3.0,0.0,18.227272727272727,5.0,,204.9028925619835,4.666666666666667,
37,0.3,21.0,1.0,0.0,20.666666666666668,2.0,,363.36507936507934,0.0,
38,0.3,23.0,0.0,0.0,18.47826086956522,,,361.1190926275993,,
39,0.3,20.0,0.0,0.0,20.8,,,489.56000000000006,,
40,0.3,22.0,3.0,0.0,17.227272727272727,10.0,,365.72107438016525,60.666666666666664,
41,0.3,23.0,6.0,1.0,20.52173913043478,13.0,2.0,276.945179584121,134.66666666666666,0.0
42,0.3,24.0,0.0,0.0,16.958333333333332,,,359.0399305555556,,
43,0.3,26.0,2.0,0.0,17.153846153846153,3.5,,370.3609467455621,6.25,
44,0.3,25.0,2.0,0.0,14.48,4.0,,180.40959999999998,1.0,
45,0.3,20.0,2.0,0.0,22.4,3.5,,448.53999999999996,0.25,
46,0.3,23.0,2.0,0.0,20.73913043478261,8.0,,236.80151228733462,25.0,
47,0.3,26.0,1.0,0.0,14.423076923076923,5.0,,177.8594674556213,0.0,
48,0.3,22.0,1.0,0.0,16.272727272727273,2.0,,202.83471074380165,0.0,
49,0.3,21.0,2.0,0.0,16.857142857142858,2.5,,312.97959183673464,0.25,
0,0.4,33.0,1.0,0.0,12.212121212121213,29.0,,181.5004591368228,0.0,
1,0.4,34.0,3.0,0.0,13.588235294117647,10.0,,229.47750865051904,98.0,
2,0.4,30.0,3.0,1.0,13.6,2.0,2.0,145.84,0.6666666666666666,0.0
3,0.4,29.0,2.0,0.0,15.517241379310345,2.0,,311.0083234244946,1.0,
4,0.4,32.0,5.0,1.0,15.4375,11.4,3.0,213.43359375,37.04,0.0
5,0.4,33.0,4.0,0.0,14.545454545454545,3.75,,217.1570247933884,2.1875,
6,0.4,29.0,4.0,1.0,20.137931034482758,7.25,13.0,555.2913198573126,9.6875,0.0
7,0.4,31.0,2.0,0.0,19.29032258064516,18.5,,384.39958376690953,2.25,
8,0.4,28.0,1.0,0.0,14.0,9.0,,199.85714285714286,0.0,
9,0.4,26.0,2.0,1.0,16.96153846153846,7.5,3.0,526.7292899408284,20.25,0.0
10,0.4,32.0,1.0,0.0,13.625,2.0,,304.171875,0.0,
11,0.4,34.0,4.0,0.0,14.441176470588236,8.5,,194.4818339100346,34.25,
12,0.4,30.0,4.0,0.0,15.966666666666667,10.25,,251.23222222222222,10.6875,
13,0.4,32.0,2.0,0.0,14.71875,5.0,,505.4521484375,9.0,
14,0.4,33.0,3.0,0.0,12.636363636363637,12.0,,364.2314049586776,200.66666666666666,
15,0.4,34.0,0.0,0.0,11.676470588235293,,,149.2188581314879,,
16,0.4,33.0,1.0,0.0,14.636363636363637,14.0,,301.92837465564736,0.0,
17,0.4,29.0,1.0,0.0,14.827586206896552,23.0,,222.487514863258,0.0,
18,0.4,33.0,4.0,0.0,15.666666666666666,6.5,,221.43434343434345,52.75,
19,0.4,33.0,0.0,0.0,11.696969696969697,,,147.18089990817265,,
20,0.4,31.0,3.0,0.0,15.741935483870968,3.3333333333333335,,191.93340270551514,3.555555555555556,
21,0.4,31.0,1.0,0.0,13.129032258064516,3.0,,96.75754422476587,0.0,
22,0.4,33.0,3.0,0.0,16.242424242424242,14.0,,273.09274563820026,28.666666666666668,
23,0.4,31.0,5.0,0.0,16.70967741935484,7.0,,333.62539021852234,22.0,
24,0.4,31.0,4.0,0.0,17.419354838709676,16.5,,274.63059313215393,114.75,
25,0.4,33.0,3.0,0.0,14.454545454545455,12.666666666666666,,257.70247933884303,0.888888888888889,
26,0.4,30.0,2.0,0.0,13.4,4.0,,208.30666666666667,4.0,
27,0.4,26.0,2.0,0.0,17.0,14.0,,255.0,25.0,
28,0.4,35.0,3.0,0.0,11.657142857142857,3.0,,125.76816326530611,2.0,
29,0.4,28.0,3.0,0.0,16.035714285714285,3.6666666666666665,,332.8915816326531,5.555555555555556,
30,0.4,29.0,4.0,0.0,17.689655172413794,10.75,,316.9036860879905,74.1875,
31,0.4,30.0,1.0,0.0,14.566666666666666,25.0,,198.24555555555557,0.0,
32,0.4,29.0,1.0,0.0,15.344827586206897,2.0,,212.77764565992865,0.0,
33,0.4,29.0,1.0,0.0,13.689655172413794,6.0,,295.66230677764565,0.0,
34,0.4,28.0,5.0,1.0,20.464285714285715,9.6,2.0,390.3915816326531,11.84,0.0
35,0.4,31.0,6.0,1.0,17.93548387096774,9.166666666666666,2.0,227.02809573361083,45.80555555555555,0.0
36,0.4,33.0,1.0,0.0,12.363636363636363,4.0,,166.71625344352617,0.0,
37,0.4,25.0,1.0,0.0,16.72,4.0,,398.68159999999995,0.0,
38,0.4,27.0,0.0,0.0,15.148148148148149,,,413.7558299039781,,
39,0.4,25.0,0.0,0.0,19.04,,,287.87840000000006,,
40,0.4,27.0,2.0,0.0,16.703703703703702,11.0,,294.9492455418381,81.0,
41,0.4,31.0,5.0,2.0,17.516129032258064,10.4,1.5,306.2497398543184,163.84,0.25
42,0.4,32.0,1.0,1.0,17.625,2.0,2.0,419.609375,0.0,0.0
43,0.4,28.0,5.0,0.0,18.25,7.4,,504.6875,139.44,
44,0.4,29.0,6.0,0.0,14.448275862068966,3.1666666666666665,,239.48870392390012,5.13888888888889,
45,0.4,26.0,2.0,0.0,17.346153846153847,3.0,,433.14940828402365,4.0,
46,0.4,30.0,4.0,0.0,16.2,5.0,,250.22666666666666,7.5,
47,0.4,34.0,4.0,0.0,14.323529411764707,5.25,,159.2188581314879,15.1875,
48,0.4,32.0,0.0,0.0,11.0,,,179.8125,,
49,0.4,28.0,0.0,0.0,11.071428571428571,,,239.35204081632654,,
0,0.5,39.0,0.0,0.0,8.205128205128204,,,123.08612754766601,,
1,0.5,37.0,1.0,0.0,12.54054054054054,11.0,,197.43754565376187,0.0,
2,0.5,35.0,4.0,0.0,12.771428571428572,3.75,,146.51918367346937,6.1875,
3,0.5,40.0,6.0,1.0,14.65,4.833333333333333,1.0,253.4275,22.472222222222225,0.0
4,0.5,36.0,6.0,0.0,15.86111111111111,5.333333333333333,,213.61959876543207,16.555555555555554,
5,0.5,37.0,4.0,0.0,13.27027027027027,3.0,,213.22425127830536,0.5,
6,0.5,30.0,2.0,0.0,15.466666666666667,6.5,,493.5155555555556,2.25,
7,0.5,36.0,2.0,1.0,15.944444444444445,19.0,1.0,381.6080246913581,1.0,0.0
8,0.5,35.0,2.0,0.0,13.742857142857142,7.0,,285.4481632653061,16.0,
9,0.5,37.0,4.0,1.0,13.891891891891891,8.5,4.0,337.3937180423667,13.25,0.0
10,0.5,36.0,2.0,0.0,14.11111111111111,4.5,,294.4320987654321,12.25,
11,0.5,43.0,3.0,0.0,11.488372093023257,10.666666666666666,,186.7149810708491,34.88888888888889,
12,0.5,34.0,3.0,0.0,13.205882352941176,16.666666666666668,,186.3399653979239,69.55555555555556,
13,0.5,34.0,2.0,0.0,13.235294117647058,5.5,,502.17993079584767,6.25,
14,0.5,35.0,2.0,0.0,11.771428571428572,8.0,,298.8620408163265,25.0,
15,0.5,41.0,1.0,0.0,9.658536585365853,4.0,,109.73706127305178,0.0,
16,0.5,35.0,2.0,1.0,15.628571428571428,16.0,2.0,289.54775510204087,25.0,0.0
17,0.5,44.0,3.0,0.0,12.022727272727273,9.0,,143.79493801652896,56.0,
18,0.5,39.0,6.0,0.0,14.41025641025641,3.6666666666666665,,183.72912557527943,5.888888888888889,
19,0.5,43.0,0.0,0.0,9.465116279069768,,,127.50459707950242,,
20,0.5,37.0,6.0,0.0,13.378378378378379,3.3333333333333335,,167.31628926223522,1.2222222222222223,
21,0.5,41.0,3.0,0.0,11.78048780487805,3.6666666666666665,,75.87864366448542,5.555555555555556,
22,0.5,39.0,5.0,1.0,15.128205128205128,8.4,1.0,235.95792241946094,20.240000000000002,0.0
23,0.5,39.0,4.0,0.0,13.205128205128204,6.0,,300.00920447074293,6.5,
24,0.5,32.0,2.0,0.0,14.96875,9.5,,247.9677734375,42.25,
25,0.5,38.0,4.0,1.0,12.81578947368421,4.0,2.0,213.78185595567865,9.0,0.0
26,0.5,37.0,5.0,1.0,11.64864864864865,4.8,5.0,143.20087655222792,2.16,0.0
27,0.5,30.0,1.0,0.0,15.7,9.0,,322.40999999999997,0.0,
28,0.5,41.0,3.0,1.0,12.170731707317072,6.333333333333333,1.0,115.99524092801904,38.22222222222223,0.0
29,0.5,35.0,1.0,0.0,11.771428571428572,1.0,,225.89061224489794,0.0,
30,0.5,34.0,5.0,0.0,14.882352941176471,10.8,,251.0449826989619,72.56,
31,0.5,42.0,3.0,0.0,11.666666666666666,19.666666666666668,,172.03174603174605,206.8888888888889,
32,0.5,34.0,3.0,0.0,15.794117647058824,4.333333333333333,,226.75173010380627,11.555555555555557,
33,0.5,39.0,4.0,0.0,12.179487179487179,7.5,,244.86522024983563,12.25,
34,0.5,33.0,5.0,1.0,19.666666666666668,7.2,1.0,352.22222222222223,12.56,0.0
35,0.5,37.0,5.0,0.0,15.864864864864865,10.4,,223.68444119795473,32.24,
36,0.5,40.0,4.0,0.0,11.75,5.5,,120.0375,8.75,
37,0.5,30.0,3.0,0.0,13.3,2.0,,217.01000000000005,0.6666666666666666,
38,0.5,34.0,1.0,0.0,14.617647058823529,34.0,,371.82439446366783,0.0,
39,0.5,32.0,1.0,0.0,16.15625,16.0,,284.6943359375,0.0,
40,0.5,38.0,3.0,0.0,15.578947368421053,9.0,,226.50692520775624,72.0,
41,0.5,35.0,4.0,0.0,14.17142857142857,12.75,,266.1420408163265,69.6875,
42,0.5,30.0,1.0,0.0,16.066666666666666,9.0,,414.2622222222223,0.0,
43,0.5,34.0,1.0,0.0,13.882352941176471,17.0,,347.280276816609,0.0,
44,0.5,39.0,5.0,0.0,12.128205128205128,3.4,,177.03484549638395,5.839999999999999,
45,0.5,31.0,1.0,0.0,16.516129032258064,1.0,,402.1207075962539,0.0,
46,0.5,38.0,6.0,0.0,15.289473684210526,5.0,,175.5214681440443,19.333333333333332,
47,0.5,38.0,3.0,0.0,12.157894736842104,7.0,,160.1329639889197,32.666666666666664,
48,0.5,39.0,2.0,0.0,10.282051282051283,5.0,,122.97172912557527,4.0,
49,0.5,38.0,3.0,0.0,11.605263157894736,6.666666666666667,,215.29155124653738,2.888888888888889,
0,0.6,44.0,2.0,0.0,9.909090909090908,15.0,,176.53719008264463,81.0,
1,0.6,48.0,3.0,0.0,10.125,5.666666666666667,,188.859375,43.55555555555555,
2,0.6,50.0,4.0,0.0,9.82,1.75,,128.0676,0.6875,
3,0.6,42.0,5.0,0.0,12.642857142857142,4.6,,247.0391156462585,8.64,
4,0.6,44.0,9.0,1.0,13.295454545454545,7.111111111111111,3.0,157.70816115702476,44.98765432098766,0.0
5,0.6,45.0,6.0,1.0,12.177777777777777,3.5,1.0,201.30172839506173,2.25,0.0
6,0.6,38.0,5.0,0.0,15.026315789473685,6.8,,442.4993074792244,15.360000000000003,
7,0.6,43.0,4.0,1.0,12.232558139534884,3.5,6.0,353.10870740941044,6.75,0.0
8,0.6,39.0,2.0,0.0,12.384615384615385,6.0,,261.72386587771206,25.0,
9,0.6,42.0,3.0,0.0,12.119047619047619,10.666666666666666,,322.24773242630386,57.55555555555555,
10,0.6,43.0,2.0,0.0,11.883720930232558,2.5,,272.1027582477015,2.25,
11,0.6,43.0,3.0,0.0,10.023255813953488,7.666666666666667,,153.27852893455923,21.555555555555554,
12,0.6,39.0,6.0,0.0,14.128205128205128,9.5,,209.49638395792246,62.916666666666664,
13,0.6,43.0,4.0,1.0,11.069767441860465,5.25,1.0,361.8788534342888,20.1875,0.0
14,0.6,37.0,2.0,0.0,11.216216216216216,17.5,,217.6289262235208,210.25,
15,0.6,47.0,2.0,0.0,9.872340425531915,6.0,,99.17519239474876,4.0,
16,0.6,41.0,3.0,1.0,14.170731707317072,14.666666666666666,4.0,236.09280190362875,20.222222222222225,0.0
17,0.6,45.0,2.0,0.0,10.822222222222223,4.0,,131.43506172839506,9.0,
18,0.6,47.0,13.0,0.0,13.617021276595745,3.923076923076923,,141.21502942507922,8.840236686390531,
19,0.6,45.0,0.0,0.0,9.066666666666666,,,126.46222222222222,,
20,0.6,43.0,6.0,0.0,11.69767441860465,3.1666666666666665,,149.4667387777177,1.8055555555555556,
21,0.6,42.0,4.0,0.0,11.142857142857142,3.75,,85.9795918367347,7.6875,
22,0.6,45.0,3.0,1.0,11.8,8.666666666666666,5.0,198.3377777777778,20.222222222222225,0.0
23,0.6,46.0,6.0,0.0,13.369565217391305,5.5,,268.7547258979206,5.583333333333333,
24,0.6,41.0,3.0,1.0,13.121951219512194,14.333333333333334,2.0,182.39976204640095,80.22222222222223,0.0
25,0.6,44.0,3.0,0.0,10.909090909090908,4.666666666666667,,213.53719008264463,26.888888888888886,
26,0.6,44.0,5.0,1.0,12.409090909090908,5.0,8.0,185.96900826446281,3.2,0.0
27,0.6,40.0,2.0,0.0,13.975,11.5,,229.77437499999996,2.25,
28,0.6,53.0,3.0,0.0,9.641509433962264,4.0,,91.43752224991103,8.666666666666666,
29,0.6,41.0,2.0,0.0,10.902439024390244,4.0,,243.74657941701363,1.0,
30,0.6,39.0,3.0,1.0,12.435897435897436,10.333333333333334,5.0,200.1946088099934,62.88888888888889,0.0
31,0.6,43.0,3.0,0.0,11.418604651162791,14.333333333333334,,145.59221200649,37.55555555555555,
32,0.6,39.0,3.0,0.0,12.282051282051283,3.6666666666666665,,193.74095989480602,9.555555555555557,
33,0.6,45.0,3.0,0.0,12.266666666666667,11.333333333333334,,211.6177777777778,0.2222222222222222,
34,0.6,35.0,6.0,1.0,20.02857142857143,10.666666666666666,4.0,333.85632653061225,22.88888888888889,0.0
35,0.6,45.0,9.0,1.0,14.133333333333333,4.333333333333333,1.0,156.2488888888889,6.222222222222222,0.0
36,0.6,45.0,4.0,0.0,11.8,8.0,,157.27111111111114,2.5,
37,0.6,38.0,1.0,0.0,11.81578947368421,8.0,,284.7818559556786,0.0,
38,0.6,39.0,1.0,0.0,13.538461538461538,32.0,,334.6074950690335,0.0,
39,0.6,42.0,1.0,0.0,12.357142857142858,15.0,,235.08673469387753,0.0,
40,0.6,41.0,5.0,0.0,13.585365853658537,5.8,,197.2671029149316,58.56,
41,0.6,41.0,6.0,1.0,14.78048780487805,10.166666666666666,1.0,291.0981558596074,34.47222222222222,0.0
42,0.6,41.0,2.0,0.0,14.512195121951219,5.0,,313.07911957168346,1.0,
43,0.6,35.0,5.0,0.0,15.085714285714285,9.0,,399.8497959183673,184.4,
44,0.6,42.0,10.0,0.0,13.452380952380953,2.9,,202.7715419501134,6.09,
45,0.6,32.0,2.0,1.0,18.875,5.5,6.0,361.609375,6.25,0.0
46,0.6,39.0,6.0,0.0,14.41025641025641,4.666666666666667,,198.03681788297172,14.888888888888886,
47,0.6,46.0,5.0,0.0,11.565217391304348,2.6,,139.593572778828,3.44,
48,0.6,44.0,5.0,0.0,11.409090909090908,3.0,,118.87809917355372,0.4,
49,0.6,41.0,2.0,0.0,10.658536585365853,5.0,,176.02974419988104,0.0,
0,0.7,52.0,1.0,0.0,8.057692307692308,8.0,,102.59282544378698,0.0,
1,0.7,51.0,3.0,0.0,10.470588235294118,6.333333333333333,,160.44521337946946,16.22222222222222,
2,0.7,52.0,6.0,1.0,10.25,5.0,1.0,114.84134615384616,9.666666666666666,0.0
3,0.7,45.0,5.0,0.0,12.377777777777778,4.8,,227.34617283950615,15.36,
4,0.7,48.0,8.0,1.0,12.041666666666666,7.25,3.0,166.37326388888889,38.9375,0.0
5,0.7,48.0,6.0,0.0,11.479166666666666,3.5,,213.45789930555557,2.9166666666666665,
6,0.7,39.0,6.0,0.0,14.76923076923077,6.666666666666667,,442.0236686390532,12.888888888888891,
7,0.7,45.0,3.0,1.0,12.71111111111111,3.3333333333333335,4.0,306.69432098765435,6.888888888888888,0.0
8,0.7,46.0,4.0,0.0,11.456521739130435,6.75,,187.90028355387523,7.1875,
9,0.7,44.0,3.0,0.0,12.25,11.333333333333334,,286.3693181818182,72.22222222222221,
10,0.7,48.0,2.0,0.0,10.729166666666666,3.0,,249.8224826388889,1.0,
11,0.7,53.0,4.0,0.0,10.754716981132075,10.25,,137.20398718405127,84.1875,
12,0.7,44.0,5.0,0.0,13.272727272727273,10.8,,172.5619834710744,32.96,
13,0.7,47.0,4.0,1.0,10.574468085106384,6.25,3.0,334.7976459936623,18.6875,0.0
14,0.7,48.0,3.0,0.0,8.770833333333334,6.0,,177.42664930555554,32.666666666666664,
15,0.7,52.0,1.0,0.0,8.903846153846153,5.0,,92.31767751479289,0.0,
