simulation,sparsity,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
35,0.1,8.0,1.0,0.0,45.25,13.0,,419.9375,0.0,
36,0.1,8.0,1.0,0.0,46.25,9.0,,170.4375,0.0,
37,0.1,9.0,1.0,0.0,35.333333333333336,2.0,,278.0,0.0,
38,0.1,9.0,2.0,0.0,37.77777777777778,3.5,,153.06172839506175,2.25,
39,0.1,9.0,0.0,0.0,31.88888888888889,,,459.2098765432099,,
40,0.1,8.0,0.0,0.0,37.125,,,264.859375,,
41,0.1,8.0,0.0,0.0,31.125,,,550.359375,,
42,0.1,8.0,1.0,0.0,36.5,3.0,,293.5,0.0,
43,0.1,9.0,0.0,1.0,31.444444444444443,,3.0,394.4691358024691,,0.0
44,0.1,8.0,1.0,0.0,29.875,4.0,,275.859375,0.0,
45,0.1,9.0,0.0,0.0,30.444444444444443,,,440.6913580246914,,
46,0.1,8.0,1.0,0.0,38.625,1.0,,197.734375,0.0,
47,0.1,9.0,1.0,0.0,39.55555555555556,1.0,,453.58024691358025,0.0,
48,0.1,9.0,1.0,0.0,24.666666666666668,2.0,,201.33333333333334,0.0,
49,0.1,9.0,0.0,0.0,33.55555555555556,,,355.358024691358,,
0,0.2,17.0,1.0,0.0,23.529411764705884,4.0,,334.24913494809687,0.0,
1,0.2,16.0,5.0,1.0,29.1875,4.0,1.0,363.77734375,4.4,0.0
2,0.2,17.0,1.0,0.0,21.235294117647058,1.0,,202.65051903114187,0.0,
3,0.2,18.0,5.0,0.0,27.833333333333332,3.0,,200.91666666666666,3.2,
4,0.2,17.0,6.0,3.0,34.35294117647059,7.5,1.6666666666666667,180.46366782006922,41.583333333333336,0.888888888888889
5,0.2,15.0,2.0,0.0,25.0,1.5,,302.0,0.25,
6,0.2,18.0,5.0,0.0,25.22222222222222,7.2,,217.06172839506172,37.760000000000005,
7,0.2,19.0,5.0,1.0,28.473684210526315,4.4,1.0,141.82825484764544,7.44,0.0
8,0.2,17.0,3.0,0.0,25.0,5.333333333333333,,199.64705882352942,4.222222222222222,
9,0.2,17.0,3.0,0.0,26.058823529411764,8.666666666666666,,233.70242214532874,30.88888888888889,
10,0.2,16.0,4.0,1.0,27.375,6.75,4.0,148.359375,11.1875,0.0
11,0.2,15.0,1.0,1.0,28.0,3.0,4.0,487.73333333333335,0.0,0.0
12,0.2,19.0,1.0,0.0,20.31578947368421,14.0,,264.5318559556787,0.0,
13,0.2,16.0,1.0,0.0,19.25,2.0,,347.6875,0.0,
14,0.2,15.0,0.0,0.0,23.133333333333333,,,302.38222222222225,,
15,0.2,17.0,5.0,1.0,28.647058823529413,3.6,9.0,202.22837370242215,1.0400000000000003,0.0
16,0.2,17.0,6.0,0.0,25.823529411764707,5.666666666666667,,99.32179930795849,9.888888888888891,
17,0.2,17.0,3.0,0.0,24.529411764705884,3.6666666666666665,,218.13148788927336,2.8888888888888893,
18,0.2,16.0,1.0,0.0,20.9375,3.0,,263.80859375,0.0,
19,0.2,16.0,1.0,0.0,20.5625,13.0,,211.74609375,0.0,
20,0.2,13.0,1.0,0.0,26.692307692307693,20.0,,369.13609467455615,0.0,
21,0.2,17.0,3.0,0.0,21.058823529411764,4.666666666666667,,245.34948096885813,20.22222222222222,
22,0.2,17.0,1.0,0.0,16.58823529411765,12.0,,184.12456747404843,0.0,
23,0.2,18.0,4.0,0.0,22.27777777777778,4.5,,366.0895061728395,12.25,
24,0.2,19.0,2.0,0.0,18.157894736842106,2.5,,155.29085872576175,2.25,
25,0.2,16.0,4.0,0.0,24.25,5.0,,192.3125,3.5,
26,0.2,16.0,1.0,0.0,30.25,17.0,,273.6875,0.0,
27,0.2,17.0,5.0,1.0,32.88235294117647,5.8,1.0,361.9861591695502,23.759999999999998,0.0
28,0.2,19.0,2.0,0.0,27.31578947368421,6.5,,184.8476454293629,12.25,
29,0.2,18.0,7.0,1.0,34.5,6.571428571428571,10.0,333.80555555555554,19.95918367346939,0.0
30,0.2,17.0,5.0,3.0,29.823529411764707,8.8,2.3333333333333335,332.7335640138408,16.96,3.555555555555556
31,0.2,18.0,1.0,1.0,23.555555555555557,3.0,5.0,175.58024691358025,0.0,0.0
32,0.2,18.0,7.0,0.0,32.666666666666664,7.0,,271.1111111111111,20.857142857142858,
33,0.2,18.0,2.0,0.0,26.88888888888889,8.5,,415.2098765432099,0.25,
34,0.2,15.0,0.0,0.0,17.866666666666667,,,238.11555555555555,,
35,0.2,16.0,1.0,0.0,24.375,10.0,,301.359375,0.0,
36,0.2,17.0,4.0,0.0,25.647058823529413,4.0,,363.1695501730104,17.0,
37,0.2,19.0,6.0,1.0,28.36842105263158,6.0,3.0,255.60110803324102,13.666666666666666,0.0
38,0.2,18.0,1.0,0.0,20.944444444444443,4.0,,182.27469135802468,0.0,
39,0.2,17.0,1.0,0.0,26.764705882352942,2.0,,172.76816608996543,0.0,
40,0.2,18.0,6.0,0.0,30.22222222222222,8.833333333333334,,340.6172839506173,48.47222222222223,
41,0.2,17.0,4.0,1.0,24.88235294117647,10.0,11.0,263.044982698962,26.5,0.0
42,0.2,19.0,6.0,0.0,24.63157894736842,5.0,,161.81163434903044,8.0,
43,0.2,18.0,2.0,0.0,21.27777777777778,10.0,,288.3117283950617,36.0,
44,0.2,18.0,2.0,0.0,22.944444444444443,4.5,,211.3858024691358,12.25,
45,0.2,16.0,3.0,1.0,25.5625,3.0,2.0,308.87109375,8.0,0.0
46,0.2,16.0,2.0,0.0,20.625,5.5,,289.609375,0.25,
47,0.2,17.0,1.0,0.0,25.764705882352942,4.0,,343.47404844290656,0.0,
48,0.2,19.0,3.0,0.0,21.57894736842105,7.666666666666667,,300.77008310249306,53.55555555555555,
49,0.2,17.0,3.0,1.0,24.764705882352942,5.666666666666667,4.0,245.23875432525952,13.555555555555557,0.0
0,0.3,27.0,4.0,0.0,20.703703703703702,3.5,,222.06035665294925,3.25,
1,0.3,23.0,8.0,1.0,24.17391304347826,7.75,2.0,213.4480151228733,15.6875,0.0
2,0.3,24.0,6.0,0.0,21.708333333333332,3.8333333333333335,,190.87326388888889,6.138888888888889,
3,0.3,26.0,5.0,2.0,18.0,6.8,1.0,200.6153846153846,27.759999999999998,0.0
4,0.3,25.0,5.0,0.0,19.68,3.4,,264.05760000000004,23.04,
5,0.3,28.0,7.0,1.0,22.464285714285715,4.428571428571429,2.0,189.10586734693877,5.387755102040816,0.0
6,0.3,24.0,3.0,0.0,24.083333333333332,7.0,,198.24305555555557,50.666666666666664,
7,0.3,25.0,7.0,1.0,25.16,6.142857142857143,1.0,169.1744,22.693877551020403,0.0
8,0.3,23.0,4.0,0.0,22.043478260869566,3.75,,96.04158790170132,2.1875,
9,0.3,24.0,5.0,0.0,23.25,6.2,,238.60416666666666,16.560000000000002,
10,0.3,26.0,8.0,0.0,23.03846153846154,5.0,,202.34467455621305,14.75,
11,0.3,24.0,5.0,0.0,26.166666666666668,7.0,,321.0555555555556,36.4,
12,0.3,26.0,4.0,0.0,15.538461538461538,3.0,,201.09467455621296,2.0,
13,0.3,26.0,1.0,0.0,16.192307692307693,1.0,,309.77071005917156,0.0,
14,0.3,24.0,5.0,0.0,22.666666666666668,5.8,,186.22222222222226,6.56,
15,0.3,27.0,5.0,1.0,17.22222222222222,5.0,2.0,238.0987654320988,4.4,0.0
16,0.3,28.0,7.0,0.0,20.142857142857142,4.857142857142857,,212.83673469387753,36.40816326530612,
17,0.3,25.0,4.0,0.0,25.92,6.75,,236.7136,8.1875,
18,0.3,25.0,6.0,2.0,23.16,5.333333333333333,4.0,240.0544,14.888888888888888,9.0
19,0.3,25.0,2.0,0.0,21.16,3.5,,216.85440000000003,6.25,
20,0.3,25.0,6.0,2.0,25.96,11.333333333333334,3.5,209.7184,14.555555555555555,6.25
21,0.3,23.0,7.0,0.0,24.956521739130434,3.4285714285714284,,138.8241965973535,3.3877551020408165,
22,0.3,26.0,8.0,0.0,18.192307692307693,4.625,,156.61686390532546,12.234375,
23,0.3,25.0,9.0,2.0,24.76,5.555555555555555,3.5,336.9024,17.135802469135804,0.25
24,0.3,29.0,2.0,0.0,16.96551724137931,1.5,,238.30915576694414,0.25,
25,0.3,28.0,6.0,1.0,17.928571428571427,3.3333333333333335,3.0,181.42346938775512,7.222222222222221,0.0
26,0.3,27.0,6.0,1.0,27.22222222222222,6.333333333333333,2.0,412.9135802469136,20.222222222222225,0.0
27,0.3,25.0,3.0,0.0,23.8,4.333333333333333,,299.04,1.5555555555555554,
28,0.3,23.0,0.0,0.0,19.91304347826087,,,301.992438563327,,
29,0.3,22.0,6.0,0.0,26.181818181818183,9.833333333333334,,288.9669421487603,20.13888888888889,
30,0.3,26.0,8.0,2.0,23.46153846153846,11.25,3.0,249.24852071005915,53.6875,0.0
31,0.3,25.0,5.0,3.0,23.52,4.0,2.0,237.04960000000003,7.2,2.0
32,0.3,27.0,5.0,0.0,22.666666666666668,6.2,,276.0740740740741,13.36,
33,0.3,23.0,4.0,0.0,24.130434782608695,5.5,,329.5916824196597,6.75,
34,0.3,27.0,0.0,0.0,11.703703703703704,,,128.28257887517148,,
35,0.3,24.0,4.0,0.0,20.75,7.0,,366.2708333333333,10.5,
36,0.3,20.0,5.0,0.0,28.9,4.2,,262.59000000000003,0.96,
37,0.3,26.0,5.0,3.0,22.576923076923077,4.0,1.6666666666666667,203.47485207100593,11.2,0.888888888888889
38,0.3,25.0,5.0,0.0,27.76,3.8,,267.3024,6.16,
39,0.3,26.0,3.0,0.0,22.307692307692307,4.333333333333333,,223.36686390532546,0.888888888888889,
40,0.3,26.0,14.0,2.0,27.846153846153847,5.071428571428571,1.5,150.8224852071006,14.923469387755102,0.25
41,0.3,26.0,11.0,2.0,26.076923076923077,7.818181818181818,4.0,184.91715976331363,13.603305785123966,1.0
42,0.3,23.0,2.0,0.0,21.043478260869566,6.5,,198.12854442344045,2.25,
43,0.3,25.0,6.0,1.0,26.0,6.0,1.0,238.72,36.0,0.0
44,0.3,23.0,3.0,0.0,24.347826086956523,5.666666666666667,,212.4007561436673,21.555555555555554,
45,0.3,26.0,6.0,2.0,24.76923076923077,5.166666666666667,1.5,307.7159763313609,5.805555555555556,0.25
46,0.3,24.0,3.0,0.0,19.166666666666668,7.0,,246.05555555555554,60.666666666666664,
47,0.3,25.0,4.0,1.0,22.56,2.75,2.0,384.7264,0.6875,0.0
48,0.3,25.0,3.0,0.0,16.0,4.333333333333333,,241.84,11.555555555555557,
49,0.3,24.0,5.0,2.0,23.833333333333332,7.6,5.0,160.2222222222222,5.04,1.0
0,0.4,29.0,6.0,0.0,19.82758620689655,6.5,,157.65992865636147,22.25,
1,0.4,33.0,7.0,0.0,18.424242424242426,6.714285714285714,,185.0321395775941,22.204081632653054,
2,0.4,32.0,6.0,0.0,19.4375,3.3333333333333335,,181.68359375,8.222222222222221,
3,0.4,35.0,2.0,0.0,14.371428571428572,11.0,,196.63346938775507,25.0,
4,0.4,34.0,9.0,1.0,20.264705882352942,7.666666666666667,2.0,251.9593425605537,25.33333333333333,0.0
5,0.4,35.0,10.0,3.0,20.114285714285714,4.4,2.0,200.95836734693876,9.040000000000001,0.6666666666666666
6,0.4,32.0,7.0,1.0,18.5,8.428571428571429,1.0,122.125,23.102040816326532,0.0
7,0.4,37.0,14.0,4.0,20.64864864864865,6.571428571428571,2.5,159.79547114682248,18.53061224489796,0.25
8,0.4,32.0,11.0,1.0,18.59375,4.454545454545454,1.0,135.7412109375,10.793388429752065,0.0
9,0.4,29.0,6.0,0.0,19.448275862068964,4.833333333333333,,191.2128418549346,5.472222222222222,
10,0.4,32.0,8.0,1.0,19.5625,3.125,1.0,150.18359375,3.109375,0.0
11,0.4,29.0,5.0,0.0,26.379310344827587,5.6,,316.0285374554103,12.64,
12,0.4,36.0,7.0,0.0,14.75,5.0,,137.1875,40.0,
13,0.4,34.0,1.0,0.0,14.323529411764707,6.0,,198.5129757785467,0.0,
14,0.4,32.0,9.0,2.0,20.5625,3.7777777777777777,1.0,174.80859375,8.839506172839505,0.0
15,0.4,31.0,6.0,0.0,17.35483870967742,4.333333333333333,,175.64828303850155,2.888888888888889,
16,0.4,31.0,10.0,2.0,22.0,3.9,2.5,211.29032258064515,6.489999999999999,0.25
17,0.4,35.0,10.0,5.0,23.34285714285714,7.6,1.8,200.51102040816326,38.24,0.56
18,0.4,30.0,11.0,2.0,22.366666666666667,4.7272727272727275,3.5,166.03222222222223,9.107438016528928,6.25
19,0.4,34.0,6.0,1.0,17.676470588235293,6.333333333333333,3.0,200.27768166089967,13.222222222222223,0.0
20,0.4,35.0,9.0,2.0,21.257142857142856,10.0,5.0,174.59102040816327,40.44444444444444,9.0
21,0.4,32.0,5.0,0.0,17.9375,4.2,,203.99609375,0.15999999999999998,
22,0.4,34.0,8.0,0.0,16.235294117647058,3.625,,181.35640138408303,5.234375,
23,0.4,33.0,5.0,2.0,16.96969696969697,6.6,3.5,286.69605142332415,6.640000000000001,6.25
24,0.4,35.0,4.0,0.0,14.114285714285714,3.75,,221.0155102040816,1.1875,
25,0.4,29.0,5.0,1.0,17.689655172413794,4.0,3.0,156.0760998810939,1.2,0.0
26,0.4,29.0,6.0,0.0,23.448275862068964,10.5,,284.59215219976215,31.25,
27,0.4,30.0,11.0,0.0,25.0,7.181818181818182,,220.66666666666666,39.05785123966942,
28,0.4,31.0,2.0,0.0,17.193548387096776,4.0,,210.54318418314256,4.0,
29,0.4,31.0,10.0,2.0,24.387096774193548,7.4,1.0,279.91467221644115,51.64000000000001,0.0
30,0.4,32.0,8.0,1.0,19.5,5.125,3.0,182.3125,21.859375,0.0
31,0.4,28.0,6.0,0.0,23.25,4.166666666666667,,185.83035714285714,10.805555555555557,
32,0.4,33.0,7.0,3.0,21.545454545454547,7.714285714285714,2.3333333333333335,258.6115702479339,29.91836734693877,0.22222222222222224
33,0.4,32.0,10.0,3.0,21.84375,6.1,2.6666666666666665,241.8193359375,21.69,0.22222222222222224
34,0.4,31.0,2.0,0.0,14.64516129032258,2.0,,231.39021852237255,1.0,
35,0.4,28.0,8.0,0.0,20.535714285714285,7.75,,318.46301020408157,76.4375,
36,0.4,30.0,9.0,3.0,24.833333333333332,4.222222222222222,3.3333333333333335,286.5388888888889,7.506172839506173,2.8888888888888893
37,0.4,31.0,9.0,3.0,22.322580645161292,6.555555555555555,3.3333333333333335,222.41207075962538,16.24691358024691,4.222222222222222
38,0.4,34.0,7.0,0.0,19.029411764705884,2.857142857142857,,218.4991349480969,8.979591836734693,
39,0.4,32.0,7.0,3.0,20.09375,4.857142857142857,1.6666666666666667,164.3349609375,11.26530612244898,0.2222222222222222
40,0.4,32.0,10.0,3.0,24.59375,5.2,2.6666666666666665,177.1787109375,8.36,5.555555555555556
41,0.4,35.0,11.0,4.0,20.82857142857143,9.727272727272727,5.75,201.2277551020408,34.743801652892564,12.1875
42,0.4,29.0,8.0,0.0,20.689655172413794,4.75,,154.69678953626632,6.1875,
43,0.4,33.0,7.0,0.0,20.78787878787879,7.857142857142857,,199.1368227731864,69.26530612244896,
44,0.4,30.0,4.0,0.0,17.633333333333333,3.0,,219.76555555555558,3.5,
45,0.4,29.0,6.0,1.0,21.379310344827587,5.666666666666667,1.0,275.4078478002378,13.222222222222221,0.0
46,0.4,28.0,3.0,0.0,17.071428571428573,1.3333333333333333,,260.13775510204084,0.2222222222222222,
47,0.4,33.0,8.0,0.0,19.90909090909091,3.75,,321.5371900826446,10.9375,
48,0.4,33.0,7.0,0.0,16.424242424242426,3.857142857142857,,202.54729109274564,10.122448979591836,
49,0.4,31.0,6.0,1.0,21.741935483870968,4.333333333333333,4.0,194.32049947970864,5.888888888888889,0.0
0,0.5,36.0,10.0,2.0,18.86111111111111,4.5,3.0,194.67515432098764,7.25,4.0
1,0.5,41.0,16.0,3.0,19.5609756097561,6.375,3.0,162.78286734086856,16.484375,0.6666666666666666
2,0.5,36.0,6.0,2.0,14.055555555555555,3.5,1.5,151.83024691358023,3.5833333333333335,0.25
3,0.5,37.0,7.0,1.0,17.027027027027028,7.285714285714286,2.0,176.7289992695398,21.63265306122449,0.0
4,0.5,41.0,11.0,2.0,18.75609756097561,7.818181818181818,1.5,217.8917311124331,28.14876033057851,0.25
5,0.5,41.0,9.0,2.0,18.195121951219512,6.0,2.0,195.81558596073765,18.0,1.0
6,0.5,42.0,9.0,1.0,16.571428571428573,3.888888888888889,2.0,145.95918367346937,8.987654320987653,0.0
7,0.5,44.0,15.0,2.0,19.318181818181817,6.333333333333333,2.5,137.03512396694217,15.28888888888889,0.25
8,0.5,38.0,12.0,0.0,17.736842105263158,4.583333333333333,,188.14127423822717,9.909722222222221,
9,0.5,36.0,8.0,1.0,17.305555555555557,7.5,1.0,219.37885802469134,12.75,0.0
10,0.5,37.0,7.0,3.0,17.18918918918919,6.285714285714286,3.6666666666666665,155.99123447772098,15.346938775510207,6.222222222222222
11,0.5,36.0,8.0,1.0,20.86111111111111,7.5,3.0,300.7307098765432,15.75,0.0
12,0.5,44.0,10.0,2.0,13.568181818181818,5.8,1.0,142.10898760330576,54.760000000000005,0.0
13,0.5,39.0,6.0,0.0,14.128205128205128,4.166666666666667,,190.31689677843525,20.472222222222218,
14,0.5,34.0,4.0,0.0,16.58823529411765,4.0,,235.24221453287194,3.5,
15,0.5,38.0,9.0,1.0,16.105263157894736,6.777777777777778,1.0,175.77839335180053,16.839506172839506,0.0
16,0.5,40.0,9.0,0.0,16.25,7.0,,160.4375,15.11111111111111,
17,0.5,40.0,7.0,0.0,17.95,9.571428571428571,,230.79750000000004,47.6734693877551,
18,0.5,36.0,11.0,2.0,19.805555555555557,5.2727272727272725,1.0,154.32330246913585,11.65289256198347,0.0
19,0.5,39.0,10.0,1.0,17.58974358974359,5.5,3.0,182.54963839579221,20.25,0.0
20,0.5,40.0,12.0,4.0,18.9,10.5,4.75,186.64000000000001,50.25,9.1875
21,0.5,37.0,9.0,0.0,19.35135135135135,3.2222222222222223,,180.49817384952522,4.172839506172839,
22,0.5,40.0,7.0,0.0,15.55,4.714285714285714,,172.6975,6.204081632653062,
23,0.5,41.0,12.0,2.0,17.902439024390244,6.583333333333333,2.0,180.91731112433075,17.07638888888889,0.0
24,0.5,41.0,6.0,1.0,12.439024390243903,4.166666666666667,3.0,167.85603807257584,4.472222222222222,0.0
25,0.5,39.0,5.0,2.0,15.717948717948717,4.8,2.5,178.51019066403686,4.16,0.25
26,0.5,38.0,10.0,1.0,20.736842105263158,7.3,7.0,282.56232686980616,34.809999999999995,0.0
27,0.5,39.0,11.0,2.0,22.333333333333332,8.636363636363637,1.0,220.78632478632477,59.1404958677686,0.0
28,0.5,36.0,7.0,0.0,20.055555555555557,8.285714285714286,,215.77469135802465,96.77551020408166,
29,0.5,39.0,10.0,4.0,21.17948717948718,7.7,3.25,251.89086127547665,18.810000000000002,3.6875
30,0.5,43.0,13.0,5.0,16.651162790697676,6.538461538461538,3.0,168.18063818280152,20.71005917159763,4.4
31,0.5,37.0,6.0,0.0,18.216216216216218,6.166666666666667,,177.35865595325058,21.138888888888886,
32,0.5,43.0,8.0,1.0,19.46511627906977,9.0,3.0,233.2720389399675,37.5,0.0
33,0.5,36.0,10.0,2.0,20.25,7.9,5.0,239.24305555555554,62.69000000000001,1.0
34,0.5,38.0,3.0,0.0,13.789473684210526,2.0,,168.27146814404435,0.6666666666666666,
35,0.5,34.0,7.0,1.0,16.794117647058822,4.714285714285714,2.0,288.57525951557096,35.63265306122449,0.0
36,0.5,38.0,13.0,5.0,22.86842105263158,4.461538461538462,4.0,214.27216066481992,9.940828402366863,4.8
37,0.5,40.0,13.0,4.0,20.4,5.769230769230769,2.25,179.19,18.023668639053255,0.6875
38,0.5,42.0,7.0,1.0,17.095238095238095,6.285714285714286,1.0,161.70521541950114,23.918367346938773,0.0
39,0.5,43.0,13.0,1.0,18.6046511627907,2.923076923076923,6.0,154.47160627366142,4.994082840236686,0.0
40,0.5,40.0,12.0,2.0,20.2,5.166666666666667,3.0,204.06,16.63888888888889,0.0
41,0.5,38.0,9.0,1.0,18.842105263157894,8.333333333333334,1.0,234.0277008310249,31.11111111111111,0.0
42,0.5,38.0,6.0,0.0,15.473684210526315,7.0,,149.0387811634349,31.666666666666668,
43,0.5,39.0,12.0,1.0,19.256410256410255,5.25,1.0,192.6009204470743,13.520833333333334,0.0
44,0.5,40.0,9.0,1.0,16.65,5.111111111111111,4.0,178.9775,26.76543209876543,0.0
45,0.5,37.0,9.0,1.0,18.81081081081081,8.11111111111111,4.0,218.74799123447772,38.98765432098765,0.0
46,0.5,36.0,7.0,0.0,17.61111111111111,7.857142857142857,,206.23765432098764,40.12244897959183,
47,0.5,37.0,13.0,1.0,21.054054054054053,5.769230769230769,2.0,357.1322132943755,32.02366863905325,0.0
48,0.5,38.0,8.0,1.0,16.13157894736842,6.0,3.0,176.1668975069252,33.0,0.0
49,0.5,40.0,8.0,0.0,18.1,5.0,,196.94,12.25,
0,0.6,41.0,5.0,0.0,16.24390243902439,5.6,,162.28197501487207,25.04,
1,0.6,46.0,14.0,4.0,18.456521739130434,6.571428571428571,1.0,156.94376181474482,23.95918367346939,0.0
2,0.6,50.0,9.0,3.0,14.62,4.0,1.6666666666666667,130.7956,4.888888888888889,0.2222222222222222
3,0.6,47.0,5.0,0.0,13.0,6.4,,148.3404255319149,13.040000000000001,
4,0.6,45.0,8.0,3.0,17.844444444444445,6.875,2.3333333333333335,195.998024691358,31.609375,0.8888888888888888
5,0.6,41.0,10.0,3.0,18.0,6.1,3.0,228.8780487804878,4.290000000000001,4.666666666666667
6,0.6,49.0,13.0,1.0,17.26530612244898,4.923076923076923,3.0,133.41940857975843,28.37869822485207,0.0
7,0.6,52.0,22.0,6.0,18.46153846153846,5.954545454545454,2.3333333333333335,139.63313609467457,23.952479338842977,1.5555555555555554
8,0.6,46.0,16.0,2.0,17.043478260869566,4.5625,4.5,142.5198487712665,8.49609375,0.25
9,0.6,49.0,13.0,0.0,15.26530612244898,5.461538461538462,,177.37859225322782,12.863905325443785,
10,0.6,49.0,18.0,3.0,17.20408163265306,6.611111111111111,3.3333333333333335,126.36651395251977,14.348765432098766,0.22222222222222224
11,0.6,39.0,10.0,2.0,20.923076923076923,5.1,2.0,256.58382642998026,5.29,1.0
12,0.6,51.0,6.0,1.0,11.156862745098039,7.0,2.0,113.23029603998461,47.0,0.0
13,0.6,47.0,6.0,0.0,12.595744680851064,4.166666666666667,,146.49615210502492,20.472222222222218,
14,0.6,41.0,9.0,0.0,15.341463414634147,4.555555555555555,,187.29803688280782,6.0246913580246915,
15,0.6,44.0,8.0,3.0,13.727272727272727,5.125,1.3333333333333333,164.69834710743805,4.109375,0.2222222222222222
16,0.6,46.0,14.0,0.0,16.41304347826087,5.357142857142857,,160.1554820415879,9.229591836734693,
17,0.6,45.0,13.0,1.0,18.6,7.230769230769231,1.0,197.48444444444442,31.5621301775148,0.0
18,0.6,36.0,11.0,5.0,20.72222222222222,5.090909090909091,1.4,121.75617283950616,4.446280991735538,0.64
19,0.6,40.0,8.0,1.0,17.0,5.0,1.0,196.9,9.25,0.0
20,0.6,47.0,14.0,4.0,18.5531914893617,7.785714285714286,2.75,219.01312811226802,30.88265306122449,1.1875
21,0.6,45.0,7.0,1.0,16.4,4.428571428571429,5.0,139.26222222222225,9.387755102040815,0.0
22,0.6,46.0,8.0,0.0,13.5,5.375,,174.55434782608697,14.984375,
23,0.6,42.0,8.0,3.0,15.904761904761905,7.5,2.3333333333333335,241.3718820861678,19.75,3.555555555555556
24,0.6,48.0,5.0,3.0,11.375,7.8,2.6666666666666665,64.90104166666667,9.760000000000002,0.22222222222222224
25,0.6,46.0,11.0,5.0,15.565217391304348,4.363636363636363,1.6,139.15879017013233,13.322314049586776,0.24
26,0.6,45.0,12.0,3.0,20.644444444444446,6.083333333333333,3.3333333333333335,337.60691358024695,16.40972222222222,3.555555555555556
27,0.6,42.0,12.0,2.0,21.38095238095238,6.833333333333333,1.0,238.33106575963717,46.805555555555564,0.0
28,0.6,44.0,8.0,0.0,16.045454545454547,7.375,,200.0433884297521,49.484375,
29,0.6,42.0,12.0,4.0,21.285714285714285,7.0,2.0,236.91836734693874,23.833333333333332,0.5
30,0.6,45.0,15.0,2.0,17.822222222222223,7.0,1.0,198.63506172839504,28.4,0.0
31,0.6,39.0,8.0,2.0,17.871794871794872,5.875,4.0,174.6758711374096,9.109375,4.0
32,0.6,48.0,11.0,2.0,17.5,6.909090909090909,2.0,244.625,30.628099173553718,1.0
33,0.6,42.0,8.0,5.0,19.30952380952381,7.375,3.2,224.9280045351474,30.234375,2.5600000000000005
34,0.6,48.0,3.0,0.0,10.979166666666666,1.0,,118.4787326388889,0.0,
35,0.6,39.0,6.0,0.0,15.307692307692308,10.666666666666666,,270.7771203155819,92.55555555555556,
