simulation,variance,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
23,5.0,69.0,26.0,6.0,8.47503699707812,1.6792682847724512,0.7674234310785929,187.98765163769423,8.117187909004848,0.38225683087700063
24,5.0,73.0,16.0,4.0,8.052696944916086,4.406141482293606,1.7978161573410034,132.68198940705983,105.24762443316712,5.956305221665886
25,5.0,75.0,18.0,7.0,8.293586060479283,2.875077937005295,0.2909017290387835,146.28926967104388,19.52990031509607,0.010174441227389029
26,5.0,77.0,20.0,4.0,8.68944186010918,4.769681104272604,0.6943927109241486,167.15463477640012,36.07643420937042,0.12042003617900132
27,5.0,69.0,24.0,3.0,9.287517318691032,2.1765631486972175,0.6425281365712484,186.03627109593083,16.815176581892743,0.06496994248028741
28,5.0,77.0,15.0,1.0,7.358888582653039,1.9174859841664633,0.5545010566711426,119.09731944737852,4.40593713408773,0.0
29,5.0,65.0,10.0,5.0,8.574308435504253,2.0245227575302125,1.3127031326293945,158.21417820261289,11.396916324475276,4.3274897293285
30,5.0,74.0,22.0,2.0,8.778109441051964,1.3355574103241616,2.946758210659027,115.51961131961438,2.958828416524774,6.691611533681684
31,5.0,73.0,14.0,4.0,9.206658941534132,3.1099398902484348,2.3428266048431396,189.55872208379273,27.32202312165676,8.8968559390226
32,5.0,70.0,16.0,6.0,8.475217689999512,3.1009929180145264,0.18524539470672607,207.0824024586838,42.17611970948728,0.0230924432942885
33,5.0,77.0,23.0,9.0,9.696682699207521,2.507232023322064,0.7361544503106011,118.04751014531811,7.512938697911213,0.17310358219976568
34,5.0,82.0,13.0,5.0,6.834260751561421,1.2520315830524151,0.5148502349853515,111.06760157726623,1.7822817880526014,0.17559374919568657
35,5.0,65.0,11.0,1.0,9.140170399500773,2.4173691814596,0.47902679443359375,180.54918541509124,22.117292465382754,0.0
36,5.0,74.0,11.0,3.0,8.130175300747961,1.7105696418068626,0.642218271891276,148.18430671136775,5.827245219903739,0.06475514936108893
37,5.0,76.0,15.0,9.0,8.477920963968101,2.0285179138183596,1.5913485950893826,137.4586982832016,7.219458686769383,2.7557199448711116
38,5.0,74.0,21.0,7.0,8.131798699699544,2.86946801060722,0.63773056438991,124.66797319717367,22.00600788183391,0.12268333122789887
39,5.0,63.0,20.0,9.0,11.26583597016713,4.364582373201847,1.5449888441297743,194.89326339525005,49.62540088977047,4.519316654909397
40,5.0,74.0,15.0,6.0,7.590303534088102,1.1835031906763713,0.9747109015782675,106.4199807886178,3.658225433597252,1.921551321567078
41,5.0,76.0,14.0,8.0,8.1551181579891,3.5341042349381104,0.31279362738132477,125.5506671249083,33.46484294816928,0.04260639425194568
42,5.0,75.0,13.0,8.0,8.243235064347585,3.28374104316418,2.456618905067444,113.06730580185017,31.99124052348361,11.383657661173388
43,5.0,62.0,13.0,5.0,10.045385162316022,1.6392443821980403,0.503265380859375,152.51613437930686,3.1469659066680555,0.08627466548605298
44,5.0,69.0,19.0,5.0,9.175149945029315,2.6339847445487976,0.7362702369689942,163.94305646024858,20.02569102595679,0.066768769885457
45,5.0,73.0,23.0,5.0,8.402433334658408,1.2947132457857546,0.2738653182983398,154.286285575815,3.4910758838274,0.0787268994305714
46,5.0,68.0,14.0,5.0,8.6850967845496,2.9097479454108646,0.9493476867675781,161.9477191928412,22.222721910014894,0.787408512207603
47,5.0,70.0,17.0,5.0,8.300740173033306,2.5448296280468212,0.24241857528686522,122.5532401417778,28.958952646730307,0.021221570340967447
48,5.0,75.0,14.0,3.0,8.07661079796652,2.317748853138515,0.7674928506215414,146.47026074933953,14.09039436289739,0.7596074381079663
49,5.0,77.0,11.0,2.0,8.821264840468958,4.724931061267853,0.021483182907104492,182.33977114849992,58.33654743802351,4.34250728318375e-05
0,10.0,64.0,23.0,10.0,8.27893285639584,2.3812096242023553,0.40366185903549195,304.2092904489032,34.04465288959152,0.11575026171838784
1,10.0,75.0,21.0,12.0,8.34499294022719,2.7495230482447717,0.54263303677241,136.6043311198926,24.586244462639733,0.18364223730307058
2,10.0,63.0,22.0,13.0,11.373957609373425,3.9641322060064836,0.5147398435152494,186.73570406327235,19.462203059599922,0.10448485286570144
3,10.0,72.0,23.0,8.0,9.712579023506906,2.2909300923347473,0.613725408911705,136.62770196737083,15.432198563129543,0.12418683638818506
4,10.0,73.0,21.0,7.0,8.75691566810216,1.7431409302211942,0.6152873720441546,154.88364590899906,12.272032685155994,0.6669605959096788
5,10.0,66.0,13.0,8.0,10.040086475285618,3.0490055909523597,0.6293302774429321,126.85941212447028,14.035512971416628,0.2863258491790788
6,10.0,66.0,11.0,8.0,9.81178976911487,2.2567236348986626,0.99697245657444,139.8344018821089,13.054638147967172,1.5385053171411704
7,10.0,61.0,17.0,12.0,10.569897057580166,2.691210226755014,0.5152803460756937,184.16934132510167,9.841732433482056,0.06615228623458058
8,10.0,74.0,15.0,5.0,7.715140378757103,1.6224955836931865,0.5431540489196778,153.51996835095505,5.524386993542896,0.17678471283052544
9,10.0,74.0,19.0,11.0,9.364190200293386,4.964082046558983,1.7834461819041858,184.4792528426974,50.430993431191396,13.032254460296873
10,10.0,72.0,20.0,12.0,8.225759474146697,2.385216715931892,0.3362616499265035,177.13966780045214,27.689414648892466,0.14169234853499507
11,10.0,70.0,21.0,32.0,7.836034570421491,1.4852981851214455,0.5108966045081615,188.67463379542974,19.194803521228437,0.20064529163107603
12,10.0,73.0,17.0,3.0,8.212729423625829,4.019216320970479,0.4607604344685872,135.72585331475472,47.2671947709763,0.17036152156447634
13,10.0,68.0,16.0,13.0,8.995944661033505,2.6996811097487807,0.6639247490809514,187.02647127833575,9.962740310545048,0.13273374323374978
14,10.0,78.0,23.0,6.0,8.486512764142109,2.8557822186013926,1.8073405027389526,88.30589380905819,14.12740888822912,2.628368525446978
15,10.0,71.0,15.0,11.0,7.901110570615446,2.5520547946294148,0.5434339479966597,162.22955563969595,23.028237272278304,0.27236838708717287
16,10.0,77.0,26.0,11.0,8.559477685140324,1.9626887853328998,0.5274516669186678,164.77920366971077,7.389106418423287,0.10166841184381932
17,10.0,66.0,22.0,9.0,9.683023141287832,2.3827597973021595,1.3388187620374892,184.88810418783422,9.498413813416702,1.2821937538774422
18,10.0,61.0,19.0,13.0,9.463052816444733,0.8380193018207425,0.9378792735246512,195.8298469805633,0.6153932073399202,0.9081872576379679
19,10.0,68.0,16.0,5.0,9.082226299406852,2.532245235517621,0.7460163116455079,163.02529792199206,12.980305062627325,0.18234484151331343
20,10.0,80.0,24.0,6.0,8.2994089493528,1.6937399754921596,0.4641706148783366,129.46190035636187,8.308093735639043,0.2258369079974171
21,10.0,71.0,17.0,4.0,7.785628081207544,1.2977986476000618,0.3109355568885803,151.04540643868427,3.3637966735699307,0.04128817813223051
22,10.0,65.0,20.0,2.0,9.530125213872928,2.797118291258812,0.22121194005012512,126.22657551166793,13.682491063710376,0.00022746947173946097
23,10.0,66.0,23.0,2.0,9.082364853584405,1.8815640301808068,0.8405940532684326,190.479826385471,6.196930971085208,0.4280011371589012
24,10.0,79.0,24.0,4.0,7.5339746875098985,3.5545256758729615,1.8231547623872757,126.48752537904939,71.65272196644797,5.301865408592073
25,10.0,73.0,17.0,6.0,8.436689508185811,2.9097113118452183,0.3926873207092285,148.9637435966792,20.66707902782093,0.14262007506310206
26,10.0,75.0,21.0,7.0,9.005404465198517,4.620337049166362,0.48654450689043316,172.15968167125953,33.57366990874135,0.3806616577471826
27,10.0,70.0,17.0,7.0,9.16394603082112,3.1453545093536377,0.7056377274649483,183.2686542454871,20.024006200266143,0.3762236342918905
28,10.0,75.0,13.0,2.0,7.488611576805512,2.052861287043645,0.7241935729980469,120.61414300987671,5.030610491434593,0.43100960030278657
29,10.0,71.0,17.0,13.0,7.988599440161611,1.9334959212471456,0.7528178691864014,150.03699488699374,5.5970403502229775,1.598087292395191
30,10.0,74.0,25.0,9.0,8.895321047336266,1.725775149911642,0.8884598943922255,118.10164239672338,3.1218386954506263,0.5876965239565056
31,10.0,74.0,24.0,14.0,9.211433616844383,2.3843739380439124,1.3171162945883614,184.5189863220872,22.13022518581258,4.2681415754226375
32,10.0,70.0,22.0,16.0,8.525130672912512,2.50500070235946,0.629865251481533,208.2614862592989,32.05328015339129,0.11760943168546717
33,10.0,75.0,26.0,6.0,9.950807642638683,2.292939217044757,0.3037237524986267,119.2143354143863,7.723414214873984,0.125966116709377
34,10.0,73.0,21.0,10.0,7.482969804143865,1.1174529052916027,0.31046719551086427,122.05554370899395,1.6094732907637017,0.07252769544814783
35,10.0,71.0,15.0,8.0,8.57012625773188,2.157971564928691,0.574676513671875,170.62166901886005,15.09171786036784,0.1503450993233173
36,10.0,70.0,21.0,5.0,8.627095885787691,1.4652531592264062,0.7817832469940186,152.74605046861734,4.028579164590059,0.078526710000815
37,10.0,81.0,16.0,10.0,8.274785620194894,1.9938815385103226,1.497851514816284,129.08280856840872,4.699734613950266,1.9195131590029653
38,10.0,71.0,18.0,5.0,8.59645500821127,2.967668568922414,0.3656423091888428,128.18279683185725,24.40192491760428,0.11289517729874206
39,10.0,76.0,23.0,7.0,9.764160876603503,3.650068717158359,1.49679320199149,174.17618833465966,41.60122595052153,5.095520843053978
40,10.0,78.0,10.0,7.0,7.396838967616741,1.576164311170578,0.9764043944222587,102.89939394403075,3.6579467449168312,0.9136420743377816
41,10.0,70.0,17.0,4.0,8.651252399172101,2.880505435387878,0.21871480345726013,131.93236968128446,26.05007246970007,0.02771338901106457
42,10.0,75.0,19.0,9.0,7.905456310908,2.5064688983716463,2.7030844158596463,111.23025373667022,24.70108323847676,10.852409448524792
43,10.0,71.0,20.0,4.0,9.127052011624189,1.7318937867879867,0.6815142631530762,140.670311556602,4.21390316035861,0.034827797928528526
44,10.0,69.0,21.0,6.0,9.350104084913282,2.1001061343011402,0.3498414357503255,164.99299567111987,17.237829246778432,0.10745110142266236
45,10.0,70.0,20.0,5.0,8.72950046211481,1.2078610464930535,0.6922236919403076,157.75839084562156,3.8053595096467405,0.11320811115205287
46,10.0,72.0,17.0,9.0,8.480613871477544,2.542888924917754,0.5199794239468045,157.91936857167875,18.76532137169839,0.3076155873644511
47,10.0,70.0,17.0,11.0,8.403847743145057,2.6239987120908848,0.8556456999345259,125.7601148951767,30.7586684042049,0.37673761638950326
48,10.0,68.0,17.0,3.0,8.99151311770958,2.0788248777389526,0.571528434753418,151.06391692562775,10.292550605592442,0.06213143417032067
49,10.0,76.0,25.0,5.0,8.920681314640923,2.8065695643424986,0.4153759002685547,183.00547162709222,29.382150868782333,0.13518243539707328
0,15.0,68.0,19.0,5.0,7.927267087623477,2.825567148233715,1.1752996921539307,288.87015809339067,44.73473691757261,0.9313056094797141
1,15.0,73.0,16.0,10.0,8.611224895572825,3.474610723555088,0.6875020503997803,137.07819266324856,29.199407274010113,0.12745502799162067
2,15.0,66.0,17.0,8.0,10.897286017848687,4.752296752789441,0.6419243216514587,183.2576422301168,23.930525174674727,0.1021895028619717
3,15.0,71.0,15.0,5.0,9.962668781129407,3.496068072319031,0.43007049560546873,137.93263943033176,22.46033728582508,0.09070496983280463
4,15.0,74.0,20.0,7.0,8.729408894439,1.8590056911110877,0.27622549874441965,152.83297012120778,12.585642737618738,0.05303333535938488
5,15.0,73.0,21.0,9.0,9.282201969868517,2.446250087448529,0.364540523952908,121.45510353789062,9.878059600262368,0.06581848098057103
6,15.0,68.0,21.0,6.0,9.392818848657257,1.4985088280269079,0.48810505867004395,137.18012740772798,3.119286429145462,0.10516040966164535
7,15.0,61.0,22.0,18.0,10.430618417556168,2.5516240894794464,0.7591227889060974,181.96947676468739,9.933827665950188,0.2558583727703818
8,15.0,82.0,22.0,18.0,6.926630595318473,1.1550746018236333,0.6232879559199015,142.29587710401393,2.253183122506241,0.23735445175248848
9,15.0,74.0,24.0,12.0,9.381888005932844,4.390974715352058,1.6752159992853801,181.18283207607433,41.36868062411566,11.92450943052099
10,15.0,65.0,13.0,8.0,9.109766664871803,3.4090161389456344,0.7155663371086121,184.74027329949342,35.21506377786677,0.0932913658365031
11,15.0,73.0,24.0,24.0,7.804885095521195,1.5320307289560635,0.4699747860431671,182.05452012855343,14.64160719636932,0.1446996041501493
12,15.0,72.0,21.0,4.0,8.264473276419771,3.890294957728613,0.2548736669123173,138.66985270082947,37.833390094563036,0.0030104797692985102
13,15.0,68.0,23.0,7.0,8.803404919584008,1.688669432764468,0.7010653359549386,189.48797063751155,8.99063550059641,0.09692327518930642
14,15.0,79.0,26.0,10.0,8.567434040145784,3.102139876439021,0.934362816810608,84.84102197838646,12.566796360100122,0.8427337592941064
15,15.0,70.0,24.0,10.0,8.15098300916808,2.1233728329340615,0.7133313179016113,164.28376696679416,13.953239731581272,0.19484580470865692
16,15.0,76.0,24.0,17.0,8.686185982262128,2.3940363451838493,0.5682974562925451,167.33876213142295,8.3009499234678,0.33155936650181717
17,15.0,66.0,17.0,20.0,9.742317407645963,2.8665146967943977,0.8227303981781006,185.1509651235926,10.61539783203072,1.2753502825674867
18,15.0,61.0,15.0,7.0,9.578963523028326,0.8459921872243286,0.45967083317892893,193.6174939913596,0.5239034611983348,0.14361683651600227
19,15.0,65.0,24.0,11.0,9.565963201797926,1.8008433990180492,0.6187979958274148,165.79644676227258,9.403500282739452,0.05619378164895574
20,15.0,83.0,18.0,10.0,8.131006312657552,2.0917538934283786,0.7942403316497803,125.64420775591445,8.432098538133218,0.5238090145570845
21,15.0,69.0,17.0,6.0,8.178587247927984,1.4199209563872393,1.067627191543579,153.87736485779195,3.1333419502779116,0.5071417307247543
22,15.0,69.0,19.0,10.0,9.059083938166715,2.6888214757567956,0.9174032628536224,123.42580831221396,11.36713644278097,0.2309019229336855
23,15.0,65.0,18.0,12.0,9.100927385487235,2.2612926181819706,1.2563528815905254,194.96158645538088,7.983932058695261,0.8735790144202578
24,15.0,72.0,20.0,5.0,8.126695164065394,4.055904352292418,1.341051959991455,133.20365263115562,84.35459085456623,5.458269729009079
25,15.0,76.0,37.0,13.0,8.245004635108145,1.8531063054059003,0.7196930738595816,143.2723140946169,10.898583719830569,0.24846620600865227
26,15.0,71.0,32.0,14.0,9.557500165008323,3.5268639544956386,0.42057485239846365,171.6803953225324,25.006092662344138,0.10112666998877218
27,15.0,73.0,27.0,12.0,9.060681846043835,2.572005656030443,0.6005873680114746,182.40879991406015,13.579860250118326,0.12347081353865026
28,15.0,76.0,16.0,7.0,7.719530142549622,1.9809399098157883,0.5680457864488874,114.43800507409641,4.237962343089841,0.07490971959624655
29,15.0,72.0,21.0,13.0,7.844585963667163,1.4490582261766707,0.9344567885765662,150.6489107038075,8.273511226406495,2.4123248702306457
30,15.0,71.0,25.0,7.0,9.468233083335447,1.5271389293670654,1.2182510580335344,118.71063153356701,2.132162176384666,1.6165542581427208
31,15.0,77.0,22.0,11.0,9.24505664156629,2.770659712227908,1.2898131283846768,182.55537072328406,23.587118982746798,2.4242529697168065
32,15.0,72.0,16.0,8.0,8.230751500387365,3.4948642645031214,0.545746922492981,203.49139634996888,51.80367316513576,0.2580813772497095
33,15.0,72.0,26.0,6.0,10.492285890711678,2.0652520656585693,0.5283807118733724,121.10743245924141,5.989889360082719,0.2453392342284941
34,15.0,73.0,20.0,19.0,7.815318408077711,1.1046374559402465,0.8487861281947086,117.871357502911,1.6383330327638195,0.40439360710912864
35,15.0,68.0,20.0,10.0,9.007434558616403,2.223311796784401,0.7003105401992797,174.41656252509657,12.252141375618518,0.1549848106251949
36,15.0,72.0,21.0,4.0,8.548835001678931,1.4759074591455006,0.9157878756523132,147.36666862831387,5.767358533620542,0.47404015406889854
37,15.0,79.0,22.0,11.0,8.352588457397268,1.6322809132662686,1.632894906130704,132.21762243058765,4.69440314029102,2.1212288161370627
38,15.0,70.0,24.0,10.0,8.685177925441947,2.5612668584411344,0.7844055652618408,131.2345143343911,21.208462255817413,0.06253022964125364
39,15.0,68.0,23.0,14.0,10.70740450611886,3.7436433538146643,1.2361238513674055,184.29772063594817,43.90711964135668,3.1462781354817944
40,15.0,78.0,17.0,7.0,7.358774430142382,1.0877857208251953,0.9135832445962089,100.45263212093293,2.7961437100114663,1.6664452846856552
41,15.0,73.0,21.0,6.0,8.367191026880317,2.7267525550864993,0.3826037247975667,126.9609948070075,22.17401552437978,0.1145110007759753
42,15.0,76.0,18.0,7.0,8.056288719961518,2.6813780864079795,2.890859808240618,109.71397112361925,23.683164500137885,11.364842204310781
43,15.0,67.0,29.0,3.0,9.800304714423508,1.6378275392384365,0.33915185928344727,143.52247742866058,1.383866345804968,0.13249244602517743
44,15.0,70.0,14.0,6.0,9.497080050621713,3.234099877732141,0.4993242025375366,163.55253344414356,22.10253826634376,0.12238010403029402
45,15.0,66.0,21.0,7.0,9.349621830564557,1.4222318590396927,0.5648094245365688,165.205151728658,3.1836935794004497,0.1260004676640661
46,15.0,68.0,19.0,9.0,8.72022084059084,2.6204286217689514,0.7081681225034926,159.63008061107772,15.504256915334018,0.28651954912046634
47,15.0,71.0,15.0,7.0,8.21138548116449,2.5297237316767376,0.5814723287309919,125.94556946773174,22.99600222716015,0.4968183434476667
48,15.0,74.0,22.0,12.0,8.396056694557538,1.7764342102137478,0.7514644066492716,146.60126987950918,7.736534744336458,0.44753461899095087
49,15.0,77.0,23.0,10.0,8.887582492905779,2.7745575827101003,0.46792986392974856,188.9282498843362,30.279212676509864,0.14295403025338888
0,20.0,63.0,25.0,5.0,8.704523052488055,2.5470695018768312,0.7782617568969726,305.6164451860826,30.845770569669174,0.300846312897138
1,20.0,73.0,26.0,10.0,8.844375596419997,2.3013674158316393,0.9632771492004395,141.79040085411012,20.913549404124208,1.107774094904162
2,20.0,69.0,27.0,20.0,10.726747993109882,3.2972877113907426,0.5721218705177307,176.88178088715412,14.571298997309977,0.14036479366289129
3,20.0,71.0,26.0,8.0,10.09152901592389,2.092172861099243,0.655523419380188,134.30448403350198,13.427063630121157,0.34183288819751567
4,20.0,69.0,20.0,10.0,9.094699475212373,2.0952333882451057,0.6820135593414307,160.7697562255765,12.668512532358966,0.1928719341798205
5,20.0,74.0,24.0,7.0,9.37900333025971,1.87628772854805,1.0678446633475167,119.85050656230315,7.940143720070502,0.9274706144501487
6,20.0,58.0,17.0,8.0,11.142587839015599,1.6255839607294869,1.3266940116882324,151.93776755619146,5.069634405169112,2.259246223043192
7,20.0,69.0,25.0,17.0,9.393693214633327,2.201947395801544,0.6883400012465084,166.95167863918456,8.66695273611729,0.29865975191560695
8,20.0,75.0,17.0,19.0,7.695341907739639,1.8364614669014425,0.7278853403894525,153.36897223338212,3.3843443933406365,0.2820445072071615
9,20.0,72.0,24.0,12.0,9.783438680900467,4.5075345784425735,1.7960230906804402,185.5962165912312,38.711601393212156,11.663188006209166
10,20.0,70.0,16.0,5.0,8.517061729675957,2.797741352696903,1.2731017589569091,178.9850941921449,30.041382076369825,0.3389347945988083
11,20.0,72.0,22.0,16.0,7.875166321897672,1.9457394203001803,0.5956996902823448,184.85027028320724,17.852635320595223,0.14039429292953048
12,20.0,70.0,18.0,10.0,8.553594402330262,4.163897396789657,1.030537748336792,137.78180101545706,45.27494653211724,1.7790153721852497
13,20.0,78.0,25.0,9.0,8.0906238701099,1.9418628692626954,0.7673248449961344,169.1821416077159,7.074101120426236,0.792761145194163
14,20.0,73.0,22.0,13.0,9.158083630138881,3.288800456307151,0.8963257716252253,90.47082166221618,15.334774105649455,0.4780230893675442
15,20.0,77.0,16.0,6.0,7.487816412727554,2.751280702650547,0.32699211438496906,151.3822393734539,22.317233764947954,0.1010387592356905
16,20.0,73.0,29.0,22.0,8.996797469380784,1.8980232929361278,0.6028737154873934,164.43424056663636,6.510648487794917,0.113445040882371
