simulation,sparsity,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
4,0.5,39.0,0.0,0.0,9.384615384615385,,,187.62130177514794,,
5,0.5,38.0,1.0,0.0,10.394736842105264,3.0,,221.76523545706374,0.0,
6,0.5,39.0,0.0,0.0,10.0,,,186.2051282051282,,
7,0.5,33.0,1.0,0.0,10.333333333333334,1.0,,370.34343434343435,0.0,
8,0.5,38.0,1.0,0.0,10.052631578947368,3.0,,205.94459833795014,0.0,
9,0.5,35.0,1.0,0.0,11.4,2.0,,519.3828571428572,0.0,
10,0.5,37.0,0.0,0.0,9.405405405405405,,,244.24105186267346,,
11,0.5,37.0,1.0,1.0,11.837837837837839,12.0,2.0,258.7845142439737,0.0,0.0
12,0.5,35.0,1.0,0.0,10.714285714285714,3.0,,260.37551020408165,0.0,
13,0.5,38.0,1.0,0.0,10.842105263157896,11.0,,197.3961218836565,0.0,
14,0.5,37.0,1.0,0.0,10.45945945945946,19.0,,295.92403214024836,0.0,
15,0.5,37.0,2.0,0.0,11.324324324324325,11.0,,290.48940832724617,36.0,
16,0.5,40.0,0.0,0.0,9.525,,,221.099375,,
17,0.5,36.0,2.0,0.0,12.527777777777779,22.5,,302.86033950617286,56.25,
18,0.5,39.0,2.0,0.0,10.0,9.0,,245.53846153846155,1.0,
19,0.5,35.0,1.0,0.0,12.114285714285714,21.0,,219.87265306122447,0.0,
20,0.5,32.0,2.0,0.0,11.59375,2.5,,147.9912109375,0.25,
21,0.5,40.0,2.0,0.0,11.775,7.0,,324.72437500000007,25.0,
22,0.5,37.0,0.0,0.0,10.675675675675675,,,247.4083272461651,,
23,0.5,34.0,1.0,0.0,11.558823529411764,1.0,,473.30536332179923,0.0,
24,0.5,41.0,1.0,1.0,9.512195121951219,13.0,1.0,139.85960737656157,0.0,0.0
25,0.5,37.0,2.0,0.0,11.45945945945946,9.5,,293.92403214024836,30.25,
26,0.5,33.0,1.0,0.0,12.484848484848484,6.0,,245.70431588613405,0.0,
27,0.5,31.0,2.0,0.0,12.774193548387096,3.5,,319.3361082206035,0.25,
28,0.5,36.0,2.0,0.0,12.194444444444445,2.0,,268.3233024691358,0.0,
29,0.5,43.0,3.0,0.0,9.744186046511627,4.0,,246.88804759329363,0.6666666666666666,
30,0.5,37.0,2.0,0.0,11.162162162162161,14.0,,279.10883856829804,169.0,
31,0.5,37.0,2.0,0.0,11.18918918918919,7.0,,384.5317750182615,36.0,
32,0.5,39.0,6.0,1.0,12.692307692307692,4.5,2.0,159.39250493096645,6.583333333333333,0.0
33,0.5,40.0,0.0,0.0,9.475,,,193.79937499999997,,
34,0.5,36.0,1.0,0.0,12.0,17.0,,356.55555555555554,0.0,
35,0.5,35.0,4.0,0.0,12.085714285714285,1.5,,187.67836734693876,0.25,
36,0.5,35.0,2.0,0.0,10.371428571428572,9.0,,274.6334693877551,64.0,
37,0.5,39.0,1.0,0.0,11.102564102564102,2.0,,226.6561472715319,0.0,
38,0.5,34.0,1.0,0.0,12.764705882352942,1.0,,302.1799307958477,0.0,
39,0.5,38.0,1.0,0.0,10.763157894736842,15.0,,231.12811634349032,0.0,
40,0.5,37.0,1.0,0.0,10.81081081081081,19.0,,277.12636961285614,0.0,
41,0.5,31.0,0.0,0.0,12.387096774193548,,,617.2695109261185,,
42,0.5,34.0,0.0,0.0,10.882352941176471,,,320.4567474048443,,
43,0.5,34.0,4.0,1.0,15.0,10.25,6.0,372.11764705882354,62.1875,0.0
44,0.5,33.0,0.0,0.0,10.424242424242424,,,236.6078971533517,,
45,0.5,35.0,0.0,0.0,11.085714285714285,,,188.7069387755102,,
46,0.5,39.0,3.0,0.0,11.871794871794872,2.0,,194.0092044707429,0.6666666666666666,
47,0.5,36.0,1.0,0.0,11.472222222222221,4.0,,304.80478395061726,0.0,
48,0.5,42.0,1.0,0.0,9.0,15.0,,151.0,0.0,
49,0.5,35.0,0.0,0.0,10.0,,,324.9142857142857,,
0,0.6,39.0,0.0,0.0,9.76923076923077,,,252.9980276134122,,
1,0.6,45.0,1.0,1.0,10.044444444444444,10.0,5.0,287.3758024691358,0.0,0.0
2,0.6,39.0,4.0,0.0,12.0,5.25,,287.8974358974359,18.6875,
3,0.6,43.0,2.0,0.0,11.232558139534884,9.5,,273.34126554894533,56.25,
4,0.6,48.0,2.0,0.0,9.1875,8.5,,187.86067708333334,42.25,
5,0.6,41.0,2.0,0.0,9.707317073170731,2.0,,209.62165377751342,1.0,
6,0.6,46.0,0.0,0.0,8.804347826086957,,,165.28780718336486,,
7,0.6,37.0,1.0,0.0,10.486486486486486,3.0,,341.76333089846605,0.0,
8,0.6,46.0,1.0,0.0,8.869565217391305,2.0,,170.06994328922494,0.0,
9,0.6,40.0,0.0,0.0,9.8,,,432.71000000000004,,
10,0.6,43.0,0.0,0.0,8.418604651162791,,,184.42942130881556,,
11,0.6,44.0,1.0,1.0,10.113636363636363,12.0,2.0,201.00981404958677,0.0,0.0
12,0.6,40.0,0.0,0.0,10.2,,,226.45999999999998,,
13,0.6,46.0,2.0,0.0,10.152173913043478,9.0,,168.8246691871456,0.0,
14,0.6,45.0,1.0,0.0,8.88888888888889,34.0,,179.120987654321,0.0,
15,0.6,45.0,2.0,0.0,9.844444444444445,11.0,,243.24246913580242,49.0,
16,0.6,40.0,0.0,0.0,8.625,,,215.934375,,
17,0.6,40.0,3.0,0.0,11.5,7.333333333333333,,247.65,28.222222222222225,
18,0.6,44.0,2.0,0.0,9.272727272727273,9.0,,228.65289256198346,1.0,
19,0.6,42.0,3.0,0.0,12.261904761904763,17.0,,185.6218820861678,92.66666666666667,
20,0.6,39.0,1.0,0.0,11.179487179487179,3.0,,163.68573307034845,0.0,
21,0.6,46.0,2.0,0.0,9.130434782608695,2.5,,213.67863894139887,0.25,
22,0.6,46.0,0.0,0.0,9.108695652173912,,,201.79253308128543,,
23,0.6,37.0,0.0,0.0,10.27027027027027,,,437.9810080350621,,
24,0.6,49.0,1.0,0.0,8.306122448979592,13.0,,106.53894210745523,0.0,
25,0.6,39.0,3.0,0.0,12.615384615384615,12.333333333333334,,288.1854043392505,36.22222222222223,
26,0.6,40.0,1.0,0.0,10.65,6.0,,217.3775,0.0,
27,0.6,37.0,1.0,0.0,11.162162162162161,4.0,,305.8115412710007,0.0,
28,0.6,42.0,3.0,0.0,10.785714285714286,3.3333333333333335,,222.12074829931976,4.222222222222222,
29,0.6,44.0,2.0,0.0,9.409090909090908,5.5,,273.7417355371901,0.25,
30,0.6,41.0,2.0,0.0,10.195121951219512,14.5,,263.3765615704938,182.25,
31,0.6,41.0,2.0,0.0,9.853658536585366,7.5,,328.7590719809637,42.25,
32,0.6,47.0,6.0,0.0,11.191489361702128,6.5,,128.02716161158898,18.25,
33,0.6,47.0,0.0,0.0,9.25531914893617,,,168.87098234495247,,
34,0.6,40.0,1.0,0.0,12.125,15.0,,266.459375,0.0,
35,0.6,41.0,3.0,0.0,11.951219512195122,2.0,,189.65615704937534,0.6666666666666666,
36,0.6,39.0,1.0,0.0,10.461538461538462,18.0,,264.71005917159766,0.0,
37,0.6,43.0,0.0,0.0,10.395348837209303,,,192.2855597620335,,
38,0.6,38.0,1.0,0.0,11.657894736842104,9.0,,304.2250692520776,0.0,
39,0.6,40.0,3.0,0.0,10.725,4.333333333333333,,216.39937499999996,10.888888888888891,
40,0.6,45.0,1.0,0.0,8.8,20.0,,241.89333333333335,0.0,
41,0.6,34.0,0.0,0.0,10.911764705882353,,,569.0804498269896,,
42,0.6,39.0,0.0,0.0,10.102564102564102,,,268.50230111768576,,
43,0.6,37.0,2.0,1.0,12.621621621621621,10.0,6.0,338.5054784514244,49.0,0.0
44,0.6,37.0,0.0,0.0,9.756756756756756,,,219.96785975164352,,
45,0.6,43.0,1.0,0.0,9.720930232558139,10.0,,155.2709572742023,0.0,
46,0.6,40.0,2.0,0.0,11.65,8.0,,191.07750000000001,36.0,
47,0.6,42.0,2.0,0.0,10.571428571428571,2.5,,243.38775510204084,2.25,
48,0.6,45.0,0.0,0.0,7.511111111111111,,,138.02765432098764,,
49,0.6,37.0,0.0,0.0,9.91891891891892,,,307.2096420745069,,
0,0.7,42.0,0.0,0.0,9.833333333333334,,,262.3769841269841,,
1,0.7,49.0,1.0,0.0,9.387755102040817,10.0,,288.44148271553524,0.0,
2,0.7,42.0,3.0,0.0,11.5,4.333333333333333,,277.25,6.888888888888889,
3,0.7,47.0,2.0,0.0,8.957446808510639,10.0,,224.9769126301494,64.0,
4,0.7,46.0,0.0,0.0,8.695652173913043,,,162.60302457466918,,
5,0.7,50.0,2.0,0.0,8.42,2.0,,178.0436,1.0,
6,0.7,53.0,0.0,0.0,7.830188679245283,,,147.12210751156996,,
7,0.7,45.0,1.0,0.0,9.355555555555556,1.0,,194.6291358024691,0.0,
8,0.7,49.0,1.0,0.0,8.653061224489797,5.0,,154.92044981257808,0.0,
9,0.7,44.0,0.0,0.0,8.522727272727273,,,393.0222107438016,,
10,0.7,47.0,0.0,0.0,8.23404255319149,,,195.6686283386148,,
11,0.7,51.0,2.0,1.0,10.07843137254902,7.0,2.0,198.07227989234912,1.0,0.0
12,0.7,41.0,0.0,0.0,10.097560975609756,,,221.16121356335515,,
13,0.7,51.0,4.0,0.0,9.764705882352942,7.5,,161.9446366782007,14.75,
14,0.7,47.0,1.0,0.0,10.53191489361702,34.0,,274.6319601629696,0.0,
15,0.7,50.0,2.0,0.0,8.74,10.5,,232.51239999999999,56.25,
16,0.7,48.0,0.0,0.0,8.375,,,152.40104166666666,,
17,0.7,42.0,2.0,0.0,9.738095238095237,7.5,,237.5742630385487,42.25,
18,0.7,55.0,2.0,0.0,7.763636363636364,6.0,,181.6714049586777,16.0,
19,0.7,46.0,3.0,0.0,10.326086956521738,12.0,,182.91540642722117,148.66666666666666,
20,0.7,43.0,2.0,0.0,10.651162790697674,2.5,,152.18063818280152,0.25,
21,0.7,56.0,2.0,0.0,8.678571428571429,7.5,,250.25382653061223,20.25,
22,0.7,48.0,0.0,0.0,8.8125,,,208.61067708333334,,
23,0.7,46.0,1.0,0.0,8.434782608695652,1.0,,369.9413988657845,0.0,
24,0.7,53.0,1.0,1.0,8.226415094339623,13.0,1.0,100.62798148807407,0.0,0.0
25,0.7,45.0,3.0,0.0,11.044444444444444,9.333333333333334,,249.46469135802468,20.222222222222225,
26,0.7,41.0,1.0,0.0,10.292682926829269,6.0,,210.2070196311719,0.0,
27,0.7,38.0,2.0,0.0,10.710526315789474,3.5,,273.4688365650969,0.25,
28,0.7,46.0,4.0,0.0,11.043478260869565,3.25,,234.38941398865782,5.1875,
29,0.7,48.0,2.0,0.0,9.0,3.0,,231.04166666666666,1.0,
30,0.7,48.0,2.0,0.0,9.375,21.0,,215.27604166666666,36.0,
31,0.7,49.0,2.0,0.0,8.775510204081632,7.5,,276.2149104539775,42.25,
32,0.7,51.0,4.0,0.0,9.745098039215685,6.75,,114.11149557862362,15.1875,
33,0.7,54.0,1.0,0.0,8.425925925925926,4.0,,142.4667352537723,0.0,
34,0.7,47.0,1.0,0.0,10.085106382978724,16.0,,243.14169307378904,0.0,
35,0.7,48.0,4.0,0.0,10.604166666666666,1.75,,161.48914930555554,1.6875,
36,0.7,45.0,1.0,0.0,9.911111111111111,18.0,,242.480987654321,0.0,
37,0.7,53.0,1.0,0.0,8.830188679245284,2.0,,167.12210751156996,0.0,
38,0.7,45.0,2.0,0.0,10.555555555555555,2.0,,238.55802469135804,1.0,
39,0.7,45.0,3.0,0.0,9.466666666666667,4.333333333333333,,203.58222222222219,10.888888888888891,
40,0.7,47.0,0.0,0.0,8.085106382978724,,,194.80126754187415,,
41,0.7,40.0,0.0,0.0,9.65,,,493.0775,,
