Simulation,Variance,H0,H1,H2,Avg_H0,Avg_H1,Avg_H2,Var_H0,Var_H1,Var_H2
0,1.7,52.0,30.0,10.0,23.147367712329416,5.208507124582926,3.1649490356445313,232.70202243077088,24.26226737186308,3.7788283474079796
0,1.8,50.0,27.0,15.0,24.155974484219843,6.387424530806364,2.3361661275227865,216.96753484113933,27.910990740641093,6.392944445628802
0,1.9,50.0,31.0,18.0,23.51206337158777,5.50733418618479,1.5598443349202473,214.0724730003274,23.514561628215162,2.5580574998849546
0,2.0,48.0,27.0,11.0,24.728426153177118,6.677382915108292,2.527477264404297,191.3179068031843,31.764429893926675,4.155714307057099
1,0.0,43.0,15.0,2.0,25.714285714285715,5.666666666666667,1.5,274.5850340136055,14.222222222222223,0.25
1,0.1,45.0,19.0,4.0,24.495040275749158,4.459707094209366,0.8070802688598633,291.0019696668738,16.201284277121044,0.6420419631131153
1,0.2,47.0,20.0,6.0,23.386161289056357,4.321693648025393,0.6125338065127531,301.3835214578352,16.215044773767072,0.5931659808497395
1,0.3,48.0,26.0,5.0,22.84356832425011,3.365282733136645,0.8262245178222656,306.55245705824325,15.200220329545939,1.022847447907552
1,0.4,47.0,23.0,4.0,23.36281706886771,3.755981236797474,0.758822113275528,302.36717049834425,15.32759769387897,0.8623743398710912
1,0.5,45.0,19.0,4.0,24.19318201824684,4.576152169782865,0.8066577911376953,290.81791707275437,15.36859676504225,0.2299761990616389
1,0.6,50.0,23.0,6.0,21.979226703090326,3.7078299587187558,0.5912637809912363,311.9517060994059,15.136425387888698,0.2620655679193651
1,0.7,45.0,24.0,8.0,24.292062149891123,3.9454771936095008,0.5704336762428284,290.69452415353675,14.387696234686777,0.16691822427142355
1,0.8,48.0,23.0,7.0,22.647460915940872,3.555887046310565,0.44899559020996094,300.52131599970943,14.235648493796294,0.2502076286005571
1,0.9,45.0,25.0,5.0,24.15043956633996,3.490521297156811,1.368842315673828,287.65299538522936,15.517743968691237,2.5810855995188464
1,1.0,45.0,22.0,4.0,24.122464408463035,4.001132467253641,1.6073246002197266,289.63924703658,15.779558405183026,0.47313388808470336
1,1.1,47.0,30.0,9.0,23.005446106843326,2.9881641789960365,0.8770937787161933,292.81469501882617,12.640820077425596,0.7279217624089082
1,1.2,47.0,25.0,6.0,23.065388208498124,3.623777117729187,0.5086841583251953,290.0725812034249,13.681692090341192,0.2727123929010607
1,1.3,48.0,27.0,5.0,22.674996430113755,3.778652803765403,1.4624488830566407,288.79965532474154,13.65971382595637,2.484926492269151
1,1.4,47.0,25.0,7.0,22.889444622656573,3.968765377998352,1.3320416041782923,275.91317874807754,14.918424319846295,1.1939866615355972
1,1.5,46.0,31.0,8.0,23.21906970637954,3.311160952333481,0.9331633858382702,285.45123506832095,12.932414949670557,1.3505352820781584
1,1.6,46.0,24.0,7.0,23.186488166782592,3.708384502058228,1.4358476315225874,286.3106302601702,14.821112652165368,3.300751882933535
1,1.7,44.0,23.0,4.0,24.30386862228083,3.692641028557378,1.9968147277832031,265.5183722970734,12.89675691814516,4.050156177792815
1,1.8,47.0,27.0,9.0,22.46322513723989,3.6782130865311182,1.1971613102489047,278.4014248877105,15.720687981567611,1.5354141737064113
1,1.9,41.0,30.0,12.0,25.947598913684487,3.7492699970801673,1.2169628143310547,256.54677448628604,12.483244240683046,1.0995432844756579
1,2.0,43.0,34.0,7.0,24.851880314626865,3.183067650150727,1.5058653695242745,268.65919384032173,9.193920191312412,2.4893885036949444
2,0.0,47.0,11.0,1.0,21.0,5.363636363636363,1.0,216.65217391304347,10.413223140495868,0.0
2,0.1,52.0,13.0,2.0,18.917009033445343,4.510089580829327,0.6011238098144531,234.32726384547706,12.32692852433731,0.26736218146106694
2,0.2,54.0,14.0,1.0,18.17075176012509,4.183327266148159,1.1026077270507812,237.89545790549465,13.13942683498911,0.0
2,0.3,53.0,12.0,2.0,18.506171548022675,4.861354827880859,0.8749446868896484,236.34781009908832,11.85364459939592,0.346209938001266
2,0.4,52.0,14.0,2.0,18.824076104397868,4.1856401307242255,0.5364799499511719,230.17518624313684,12.615056526790557,0.1621077261515893
